gene_name,gene_length,gene_type,gene_chr
Ap5m1,28137.0,,
Fam98b,21801.0,,
Kdm3a,44018.0,,
Strada,38838.0,,
Brd8,25986.0,,
Sec14l2,26376.0,,
Plxna3,15623.0,,
Plk3,5308.0,,
Cox7b2,105381.0,,
Nt5c,1442.0,,
Josd1,13668.0,protein_coding,chr15
Snx13,100293.0,,
Ndufa6,4182.0,,
Parp1,32330.0,,
Anapc10,67239.0,,
Kiz,114233.0,,
Zdhhc15,134095.0,,
Paip1,29617.0,,
Trnau1ap,17775.0,,
Ncam1,296789.0,,
Cdc14b,86022.0,,
Uba5,16535.0,,
Auts2,1106011.0,,
Ddit4,2165.0,,
Slc38a2,12338.0,,
Phkg1,35128.0,,
Map2k7,9157.0,,
Cdc7,20110.0,,
Lamb1,64410.0,,
Aldh2,27797.0,protein_coding,chr5
Dhcr24,28075.0,,
Lrfn3,7283.0,,
Omg,3102.0,,
Ntn3,5683.0,,
Sema7a,22753.0,,
Gm26691,409973.0,lincRNA,chr3
Micall1,28002.0,,
Gm16286,5976.0,,
Hnrnpll,32847.0,,
Ppp2cb,19816.0,,
Gm20646,49866.0,sense_overlapping,chr1
Slc36a1,31980.0,,
Smim18,5658.0,,
Tmem8,9955.0,,
Ckmt2,23498.0,,
Gm28905,231354.0,lincRNA,chr10
Hnrnpd,23003.0,,
Glt1d1,77112.0,,
Ankrd12,111391.0,,
4930503L19Rik,20297.0,,
Catsper2,21161.0,,
U2af1,11811.0,protein_coding,chr17
Cdk17,106196.0,,
Aaas,12519.0,,
Apaf1,93459.0,,
Gm26843,41572.0,,
Bmp3,29981.0,,
Hook3,97803.0,,
Lrp4,56268.0,,
Sh3bp5,76198.0,,
Hdac1,26609.0,,
Ube2cbp,157644.0,,
Ptger4,37526.0,,
Sppl2b,13433.0,,
Scaf4,58823.0,,
Lypd6b,161161.0,,
Sdha,28026.0,,
Calcoco1,15401.0,,
Btg1,5803.0,,
Nav1,253525.0,,
Rims4,58932.0,,
Gm16083,94499.0,,
Dgkb,816513.0,protein_coding,chr12
Rragc,19551.0,,
Cpox,47344.0,,
Bcl2l2,4857.0,protein_coding,chr14
Zfp597,26240.0,protein_coding,chr16
Gpm6b,150077.0,,
Pnkd,68764.0,,
St5,179694.0,,
Nploc4,57338.0,,
Plcl2,179081.0,,
Srpk1,35061.0,,
Zfp408,6122.0,,
4930527B05Rik,17478.0,,
Fads3,18541.0,,
Csnk1g1,136091.0,protein_coding,chr9
Mast4,602011.0,,
Slc43a2,45881.0,,
Cnot8,14441.0,,
Pibf1,155069.0,,
Pld3,21218.0,,
Cdc40,51690.0,protein_coding,chr10
Plcxd3,200062.0,,
Gstz1,17558.0,,
Clec2l,17798.0,,
Prpf40b,21931.0,,
Trpc4ap,58113.0,protein_coding,chr2
Rnf24,54828.0,,
Lonp1,12590.0,,
Rnf41,29784.0,,
Vps16,19930.0,,
Osbpl10,253656.0,,
Cisd1,14474.0,,
Aebp2,55809.0,,
Gm14372,38885.0,,
Snhg1,2968.0,,
Stk3,303425.0,,
Mtfp1,3965.0,,
Gm14329,11441.0,,
Gpr107,66459.0,,
Ptp4a3,35621.0,,
Gm12264,5035.0,,
Ppp2r2a,58388.0,,
Ndufa11,4374.0,,
Xkr6,214306.0,,
Strn,87283.0,,
Lpcat1,49225.0,,
Lsm7,2388.0,,
Ssrp1,9875.0,,
Mark1,102781.0,,
Tbc1d13,18267.0,,
4933404O12Rik,17966.0,,
Lrrc47,9782.0,,
Nucb1,19948.0,,
Ptpn11,60864.0,protein_coding,chr5
Aplp1,10553.0,,
Chchd6,212506.0,,
Cebpz,18060.0,,
Etnk1,65086.0,,
Ino80d,156249.0,,
Pik3cb,103967.0,,
Rnf19a,43214.0,,
Kif3c,41362.0,,
Zfp462,138515.0,protein_coding,chr4
Cs,24745.0,,
Armcx1,3954.0,,
Cyb5d2,18910.0,,
Qsox2,28888.0,,
Rab4b,10472.0,protein_coding,chr7
Dact3,12145.0,,
Nol10,81637.0,,
Ttc17,105922.0,,
Mthfd2,20217.0,,
Brd9,23084.0,,
Tmem229b,45832.0,,
Cemip,153645.0,,
Invs,152194.0,,
Tbck,157544.0,,
Tom1l1,44901.0,,
Rabepk,22356.0,,
Gm2415,36380.0,,
Zfp811,14255.0,,
Ghr,265732.0,,
Thap3,6358.0,,
Zfp9,17370.0,,
Rpl11,25163.0,,
Rgs12,90199.0,,
Lmf1,83741.0,protein_coding,chr17
Slc7a6,29849.0,,
Epc2,100462.0,,
Sirt3,18643.0,,
Klhl1,416366.0,protein_coding,chr14
Crtac1,163498.0,,
Bri3bp,18802.0,,
Brpf3,38859.0,protein_coding,chr17
Clpb,131873.0,protein_coding,chr7
Ttc9b,3431.0,,
Clmn,101959.0,,
St6galnac6,21097.0,,
Enah,123606.0,,
H1fx,1216.0,,
Ptov1,6721.0,,
1700093J21Rik,6394.0,,
Cys1,15980.0,,
Rhobtb2,20646.0,,
Agps,99173.0,,
Sdf4,20738.0,,
Gpr19,29485.0,,
Mast2,157421.0,,
Cacng7,35266.0,,
Pcp4,58187.0,,
Dph5,46524.0,,
Crym,15731.0,,
Wdr12,28860.0,,
Tmem151a,14672.0,protein_coding,chr19
Fbxo4,14128.0,,
Minpp1,29595.0,,
Fgf10,122324.0,protein_coding,chr13
Gnl3,6719.0,,
Crebrf,60985.0,,
Otud3,18566.0,,
Fam149b,35329.0,,
Git1,14224.0,,
Tsc22d2,52068.0,,
Doc2a,5289.0,,
Cops3,22043.0,,
Inca1,11794.0,,
Kcnn3,154968.0,,
Casp8ap2,37814.0,,
Rin1,6590.0,protein_coding,chr19
Lpcat2,63940.0,,
Tmem63c,68703.0,,
Homer2,107046.0,,
Rae1,15622.0,,
Sept1,18683.0,,
Por,65293.0,,
Rbm22,12074.0,,
Tbcd,165215.0,,
Pip5k1c,27010.0,protein_coding,chr10
Ppme1,45570.0,,
Add2,95728.0,protein_coding,chr6
Pde7a,88214.0,,
Polm,10156.0,,
Rab40b,32126.0,,
Tbc1d16,85454.0,protein_coding,chr11
Slc2a9,153870.0,protein_coding,chr5
Sept8,30308.0,,
Sema3f,28975.0,,
Nxph2,80727.0,,
Ak4,47718.0,,
Ttyh3,28453.0,,
Pard6b,20199.0,,
Iqsec3,100745.0,,
2900005J15Rik,9126.0,,
Nub1,24846.0,,
Nt5c3b,19487.0,,
4921504A21Rik,24187.0,lincRNA,chr5
Prss36,14087.0,,
Micu1,161655.0,,
Pid1,327884.0,,
Cdk5r2,2798.0,,
Zbtb9,35209.0,,
Tmem50a,17175.0,,
Nmt2,44665.0,protein_coding,chr2
Lin28b,109775.0,,
4931415C17Rik,7043.0,,
Ckmt1,6023.0,,
Nt5e,44895.0,,
Trmt6,11848.0,,
Tmem147,1839.0,,
Tspyl1,3085.0,,
Zfp281,5152.0,,
Mterf1a,3352.0,,
Dhx38,17850.0,,
Ypel4,4597.0,,
Poc1a,69460.0,protein_coding,chr9
Ttbk2,117788.0,,
Acat2,17857.0,,
Foxk2,49906.0,,
Rab6a,33858.0,,
Frmpd4,1105922.0,protein_coding,chrX
Eif5,8736.0,,
Cbx6,10792.0,protein_coding,chr15
Bmpr1a,92607.0,,
Fbxo3,35519.0,,
Phactr3,219517.0,,
Erlin1,34841.0,,
Pitpnm3,88250.0,,
Glcci1,87948.0,protein_coding,chr6
Bcl11a,96067.0,,
Lemd2,14869.0,protein_coding,chr17
Nup188,57869.0,,
Iah1,7430.0,,
Kcnk4,10549.0,,
Fbxo38,44540.0,,
Tmem222,11747.0,,
Spns1,7390.0,,
Mark3,81698.0,,
Gm15726,6185.0,,
Zbtb18,8413.0,,
Zfp446,7866.0,,
Rexo4,10823.0,,
Asb7,45031.0,protein_coding,chr7
Nme5,16481.0,,
Dip2a,85862.0,,
Znrd1,4203.0,protein_coding,chr17
Apba3,6286.0,,
Gcdh,7528.0,,
Dcaf6,131777.0,,
Reps2,231695.0,protein_coding,chrX
Zfp639,10574.0,,
Zbtb17,23276.0,,
Dag1,59324.0,,
Tmed9,23965.0,protein_coding,chr13
Tubgcp3,57971.0,,
Zfand2a,13338.0,,
Tex264,27181.0,,
Fnip2,111822.0,,
Rps6ka3,157937.0,,
Ccdc97,7982.0,,
D430019H16Rik,39239.0,,
Rapgef1,121258.0,protein_coding,chr2
Kcng1,21619.0,,
Gm29666,9600.0,,
Copz1,27154.0,,
Carm1,45729.0,,
A430110L20Rik,2512.0,,
Wdr6,6428.0,,
Cox20,3563.0,,
Becn1,16334.0,,
Galnt9,77025.0,,
Akt1,21063.0,,
Fam78b,89885.0,,
Polr3f,14277.0,,
Rnf138,26883.0,,
Tmem189,47214.0,,
Gak,60344.0,,
Wdr27,124639.0,,
Sigmar1,17664.0,,
Tbc1d8,107263.0,,
Srsf7,7227.0,,
Magt1,43822.0,,
Nmnat3,133003.0,,
Foxk1,60514.0,protein_coding,chr5
Zfp457,18347.0,,
Gabra1,51991.0,protein_coding,chr11
Cacna2d1,439820.0,,
B230219D22Rik,10376.0,,
Mau2,26611.0,,
Arhgap20os,43072.0,,
Tmem178,57184.0,,
Cdan1,133974.0,,
Camk2g,59213.0,,
Rb1cc1,70451.0,,
Erf,8200.0,protein_coding,chr7
Decr2,9129.0,,
Slc24a4,138358.0,protein_coding,chr12
Zpr1,9579.0,,
Ttc4,16688.0,,
Cndp2,18237.0,,
Tpm1,26816.0,,
Chchd1,1419.0,,
Dapk1,161244.0,,
Ydjc,16080.0,,
Eif1,2211.0,,
H2-Ke6,2027.0,,
Cnnm1,56774.0,protein_coding,chr19
Gpsm1,32722.0,,
Mlx,4930.0,,
Samm50,25026.0,,
Trub2,27278.0,,
Rps23,1992.0,,
Ncstn,16782.0,,
Ctdspl,117545.0,protein_coding,chr9
Prkrip1,20836.0,,
Rps15,1661.0,,
Dusp15,10701.0,,
Smarcd2,9793.0,,
Polg,20131.0,,
Mta3,115353.0,protein_coding,chr17
Zmat1,37837.0,protein_coding,chrX
Ube2q1,10384.0,,
Cdk10,7408.0,,
Fance,13053.0,protein_coding,chr17
Zfp563,21395.0,protein_coding,chr17
Thada,276129.0,,
Preb,9508.0,,
Brwd1,90434.0,,
Snrnp48,22727.0,,
Zfp423,297785.0,protein_coding,chr8
Sipa1l3,198269.0,protein_coding,chr7
Ech1,7030.0,,
Wbp2,8422.0,,
Ndufs5,5492.0,,
Zzz3,67353.0,,
Riok1,24438.0,,
Slc12a2,68143.0,,
E130308A19Rik,135228.0,,
Rab18,60524.0,,
Csf1,19421.0,,
Rnf217,115991.0,,
Med15,81683.0,protein_coding,chr16
Wdr83,6271.0,,
Adrb1,10914.0,,
Ddit3,4219.0,protein_coding,chr10
Mak16,9301.0,,
Tarsl2,47193.0,,
Slc16a7,170195.0,,
Fbxo44,7682.0,,
Uso1,64860.0,,
March2,32978.0,protein_coding,chr17
Mdga2,756489.0,protein_coding,chr12
Xylt2,13664.0,,
Egfem1,609186.0,protein_coding,chr3
Snapc4,17888.0,,
Parp11,47421.0,,
Phtf1,56488.0,,
Rap2b,6792.0,,
Ccpg1,30911.0,,
Prkg1,1200544.0,protein_coding,chr19
Dido1,52035.0,,
Nt5m,41521.0,,
Slitrk1,5358.0,,
Fgd1,43371.0,,
Nfs1,20547.0,,
Fermt2,71323.0,,
Tspyl2,5573.0,,
B4galt4,26785.0,,
Lsm8,7172.0,,
Disp1,135256.0,,
Zc3h4,36786.0,protein_coding,chr7
Pcnx,140901.0,protein_coding,chr12
Polr2a,24640.0,,
Ap2m1,9431.0,,
Foxo6,20270.0,,
Api5,26454.0,,
5330417C22Rik,80842.0,,
Paqr7,13538.0,,
Tcerg1l,188756.0,,
Hs6st1,38046.0,,
Rpl36al,1352.0,,
Ugcg,33576.0,,
Cep70,57037.0,,
Scyl1,13068.0,,
Zbtb2,21033.0,,
Brk1,12179.0,,
Ap3b1,207357.0,,
Ampd2,12589.0,,
Tbc1d32,214396.0,protein_coding,chr10
Trim27,15279.0,,
Atp5d,7186.0,protein_coding,chr10
Ppt2,11848.0,,
Rps6ka1,40507.0,protein_coding,chr4
Stau1,48750.0,,
Zfp956,11910.0,,
Rpgr,143299.0,,
Bbs1,19750.0,,
B230216N24Rik,26564.0,processed_transcript,chr1
Sdf2,9750.0,,
Cyth2,7944.0,,
Mta2,10428.0,,
Alcam,205078.0,,
Chchd10,4617.0,,
Fntb,155823.0,,
Gm17231,56430.0,,
9530026P05Rik,332650.0,,
Sorl1,159577.0,protein_coding,chr9
Cep128,385917.0,,
Parp4,84175.0,protein_coding,chr14
Prrg1,134283.0,,
Pik3r2,8537.0,protein_coding,chr8
Snx6,49354.0,,
Ccdc137,6243.0,,
B3gnt2,101223.0,,
Cisd2,17513.0,,
Cry2,30397.0,,
Ehmt2,15583.0,,
Helz,145896.0,,
Ddx46,46229.0,,
Ergic3,10234.0,,
Tmem216,22373.0,,
Phf23,4232.0,protein_coding,chr11
Syap1,31390.0,,
Eef2k,64619.0,protein_coding,chr7
Rbm14,11065.0,,
Tmco3,34734.0,,
Prmt3,79919.0,,
Gm13974,189879.0,,
Terf2ip,9130.0,,
Naa30,18805.0,,
Strip2,42669.0,,
Plekha1,47556.0,protein_coding,chr7
Fastkd2,24041.0,,
Cfap36,25877.0,,
Abca5,68347.0,,
Chn1,164686.0,,
Rpl23a,2652.0,,
Slc7a14,107520.0,,
Slc2a12,59274.0,,
Crispld1,39299.0,,
Ccdc93,75411.0,,
Mylip,22280.0,,
Flnb,133631.0,,
Prkci,57212.0,,
Ccdc65,15129.0,,
Hsp90aa1,12123.0,protein_coding,chr12
Vav3,345045.0,,
2610044O15Rik8,18052.0,,
Phf2os1,4348.0,,
Ankib1,112925.0,,
Nxph1,300601.0,,
Erlin2,17067.0,,
Rab11a,22459.0,,
D130017N08Rik,10221.0,,
Zc3h3,87485.0,,
Mrpl45,14204.0,protein_coding,chr11
Fxr2,20307.0,,
Nup205,70175.0,,
Ndufaf7,10916.0,,
Muc15,18187.0,,
Tbc1d17,14456.0,protein_coding,chr7
Atp6v1e1,28488.0,,
Tbc1d10a,28716.0,,
Ccdc149,96870.0,,
Vezf1,16450.0,,
Keap1,9631.0,,
Ino80,104645.0,,
Lage3,2342.0,,
Pds5a,92552.0,protein_coding,chr5
Pnn,7114.0,,
Sema3c,155987.0,,
Acbd3,28161.0,,
Rac3,2499.0,,
Actr1a,18937.0,,
E4f1,26535.0,,
Mia3,42828.0,,
Klhdc4,33256.0,protein_coding,chr8
BC031181,4284.0,,
Ubr7,19740.0,,
Pinx1,59495.0,,
Map3k14,47710.0,,
Uqcr10,2369.0,,
Letm2,19092.0,,
Lsm14a,48669.0,,
Alkbh5,22131.0,,
Flywch1,18809.0,protein_coding,chr17
Golga1,49386.0,,
Ythdf2,27391.0,,
Wdfy1,73881.0,,
Mzf1,12461.0,protein_coding,chr7
Prpf8,22633.0,,
Desi2,69884.0,,
Gng12,124953.0,protein_coding,chr6
Eny2,10214.0,protein_coding,chr15
Dclk3,50037.0,,
Osbpl5,68223.0,,
Morc4,50045.0,,
Psmd3,13425.0,protein_coding,chr11
Sema5b,123587.0,,
Ssh1,56800.0,,
Rps3,5842.0,,
Trpv2,26029.0,,
Ssbp1,13348.0,,
Uck2,62437.0,,
Rnf181,7242.0,,
D930016D06Rik,28472.0,,
Hnrnph2,5881.0,,
Kcnab2,87168.0,protein_coding,chr4
Sorcs2,380959.0,,
Ap4e1,59192.0,,
Slc37a1,63947.0,protein_coding,chr17
Nckap5,917179.0,protein_coding,chr1
Abhd14b,5464.0,,
Lmbr1l,14314.0,,
Syn3,443771.0,protein_coding,chr10
Dcbld1,87759.0,protein_coding,chr10
Ppp3ca,267603.0,,
Zcchc3,3072.0,,
Sc5d,12661.0,protein_coding,chr9
Hsp90b1,15300.0,,
Hspa13,21673.0,,
Sgta,16106.0,protein_coding,chr10
Tlk1,113321.0,,
Eif4g3,215486.0,,
Osbpl8,132497.0,,
Usp8,51969.0,protein_coding,chr2
Dcaf11,10059.0,,
Man1b1,19874.0,,
Kbtbd11,22308.0,protein_coding,chr8
Cnep1r1,16341.0,,
Phlpp1,222498.0,protein_coding,chr1
Col5a2,128961.0,,
R3hdm2,119057.0,,
Gm19744,26236.0,,
Atxn2,105156.0,,
Zfp106,57023.0,,
Usp48,64782.0,protein_coding,chr4
Rps24,9834.0,,
Nim1k,45788.0,,
Cep170b,26137.0,protein_coding,chr12
Ak1,13300.0,,
4632427E13Rik,7302.0,,
Alg10b,9160.0,,
Wasl,51204.0,,
Dhtkd1,46677.0,,
Sat2,1846.0,,
Kif9,48221.0,,
Gnal,138576.0,,
Zmym4,106196.0,,
Cenpp,188762.0,,
Tnfrsf11a,67263.0,,
Heatr3,34172.0,,
Dok3,6065.0,,
Snrpd3,19830.0,,
Cwf19l2,75644.0,,
Gm17167,,,
Ubac1,23204.0,,
Cthrc1,10189.0,,
Mdm1,27186.0,,
Ryr3,585741.0,,
Neat1,20770.0,,
Tor1b,6056.0,,
Gm12216,75838.0,,
Rps11,2060.0,,
Rps3a1,4762.0,,
Zfp236,99290.0,,
Fbrs,12512.0,,
Nup85,19551.0,,
Rgs11,8373.0,,
Mtch1,15862.0,protein_coding,chr17
Azin1,31839.0,,
Zfp37,41507.0,,
Arhgef37,44937.0,,
Rabep1,98327.0,,
Apmap,25487.0,,
Tyw5,18864.0,,
St8sia3,25252.0,,
Nlgn1,906245.0,protein_coding,chr3
Srp9,7670.0,,
Prkag1,18724.0,,
Gcfc2,36246.0,,
Tcp1,9366.0,,
Yjefn3,14924.0,,
Arhgef18,63595.0,,
Lrrc1,114047.0,,
Copa,39801.0,,
Hook2,12746.0,,
Nap1l1,24927.0,,
Man2c1,12032.0,,
Rnf38,107579.0,,
Tet1,104426.0,,
Rbbp7,18690.0,,
Egln1,40737.0,,
Tprkb,18419.0,,
Ndufb7,4955.0,,
Dph6,138548.0,,
Kat7,35987.0,,
1700109K24Rik,11916.0,,
Crlf2,4284.0,protein_coding,chr5
Spcs3,9565.0,,
Casp6,12678.0,,
Ston2,155378.0,,
Rap2a,28750.0,protein_coding,chr14
Letm1,43144.0,protein_coding,chr5
Gm12089,2269.0,,
Wdfy2,123831.0,,
Irs1,58315.0,,
Fig4,115088.0,,
Mrps12,2179.0,,
Tyw1,85944.0,,
Ufsp2,21430.0,,
Atpif1,3104.0,,
Zfp619,22654.0,,
Tmc7,48895.0,,
Drg1,79055.0,,
Mrpl51,4468.0,,
Psmd8,6513.0,,
Rpl24,5160.0,,
Zfp251,19826.0,,
Ppp4r4,81548.0,,
Osbpl11,58241.0,,
Jund,1667.0,protein_coding,chr8
Abcf3,12802.0,,
Ppp1r14c,98918.0,,
Cops7b,26471.0,,
Pmm2,24793.0,,
Cops5,13567.0,,
Lima1,96986.0,,
Cit,163669.0,protein_coding,chr5
Prr7,8887.0,,
Galntl6,1138588.0,protein_coding,chr8
Cxxc1,5372.0,,
Cox16,126101.0,,
Baz1b,58865.0,,
D3Ertd751e,60709.0,,
Ttc5,20104.0,,
Npepps,74796.0,,
Trmt5,6699.0,,
Micu3,78850.0,,
Gabarapl1,9186.0,,
Hcfc2,46268.0,,
Rbm8a,3858.0,,
March6,75162.0,,
Uba1,24853.0,,
Frmd8,25572.0,,
Cbx4,8648.0,,
Cyth3,87803.0,,
Msantd3,21984.0,,
Lrp8,74971.0,,
Soat1,49806.0,,
Msl2,30699.0,,
Atr,94184.0,,
Gnaq,254632.0,,
Ndel1,50424.0,,
Snapc3,49952.0,,
Mrps7,4111.0,,
Lpar1,118643.0,,
Mrpl10,7653.0,protein_coding,chr11
Gtf2h2,32361.0,,
Ncoa7,174327.0,,
Galnt13,681992.0,,
Gm20641,10262.0,,
Slc25a14,38881.0,,
Ndufa13,8378.0,,
Psmd4,9920.0,,
Lactb2,37216.0,,
Shkbp1,13886.0,protein_coding,chr7
Smarcb1,24848.0,,
Car11,4839.0,protein_coding,chr7
Ptges2,9876.0,,
Srr,19589.0,protein_coding,chr11
Nudcd3,94724.0,,
Tub,84122.0,,
Pdgfc,177624.0,protein_coding,chr3
Gns,32159.0,,
Cog5,282761.0,protein_coding,chr12
Srsf3,10745.0,,
Chst9,308233.0,,
Lrrfip2,108076.0,,
Usp36,30593.0,,
Tbrg4,10469.0,,
Gm16183,5982.0,,
Max,24932.0,,
Abcd3,56528.0,,
Ccdc120,19191.0,,
B4galt2,14227.0,,
Suz12,41017.0,,
Ppp1cc,16995.0,,
Ppp4r1,59353.0,protein_coding,chr17
Prps1,19527.0,,
Camk1g,23952.0,,
Pdcd11,41097.0,protein_coding,chr19
Mff,27504.0,,
Zfp160,34167.0,,
Galnt7,129204.0,,
Ncbp2,13268.0,,
Mllt11,13036.0,,
Itgav,82519.0,,
Neurl1a,80621.0,,
Dcakd,34286.0,,
4430402I18Rik,74758.0,,
Klhl20,43136.0,,
Psmc5,6966.0,,
Foxn2,49822.0,,
Inpp5j,10446.0,,
Grik4,426358.0,,
Mrpl41,,,
Ermp1,40201.0,,
Gm14027,4804.0,,
Zbtb11,35030.0,,
Elmsan1,69705.0,,
Pcsk2os1,12361.0,,
Dgkd,91893.0,,
Uchl1os,50003.0,,
Zfp692,7558.0,,
Ddb2,25410.0,,
Ago3,97852.0,,
Bckdhb,199095.0,,
Rrbp1,63868.0,,
Fhit,1611943.0,protein_coding,chr14
Snrnp40,29894.0,,
D030028A08Rik,48790.0,,
E130311K13Rik,14788.0,,
Nhlrc2,55242.0,,
Zbtb8a,24488.0,,
Rnft1,14368.0,,
Uevld,35311.0,protein_coding,chr7
Psmc1,13251.0,,
AI593442,6738.0,,
Slc6a9,40692.0,,
Dnajc21,23760.0,,
Dusp7,7092.0,,
Nsg2,58739.0,,
Plekhm3,170841.0,,
Entpd6,22633.0,,
Atl1,73803.0,,
Hsp90ab1,5496.0,protein_coding,chr17
Slc16a14,29236.0,,
St7l,66059.0,,
Tead1,227489.0,protein_coding,chr7
Tmed4,4501.0,,
Aarsd1,10776.0,,
Brf1,40619.0,,
Chmp4b,43080.0,,
Radil,66259.0,protein_coding,chr5
Cpne3,50854.0,,
8430429K09Rik,27466.0,,
1700123M08Rik,27715.0,,
Pip5k1b,261078.0,,
Rexo2,12111.0,,
Gm12689,1358.0,,
Eya3,85778.0,,
Dpysl3,117302.0,,
Ak8,113001.0,,
Cdc25b,11548.0,,
Sacs,102238.0,,
Kif16b,284057.0,protein_coding,chr2
Fggy,369432.0,,
Ddx3x,13082.0,,
Ccdc112,29777.0,,
Hpcal4,11474.0,,
Far2,135499.0,,
Ppp6r1,27524.0,,
Eps15l1,80461.0,,
Crnkl1,17535.0,,
Idh2,20546.0,protein_coding,chr7
Ccdc174,21790.0,,
Adam11,18823.0,,
Atp13a1,16586.0,,
A830031A19Rik,26099.0,,
Mrpl37,10994.0,,
Spred3,11582.0,,
Comt,19966.0,,
Bap1,8494.0,,
Sfxn1,36473.0,,
Xrcc5,87525.0,,
Nme1,11542.0,,
2510039O18Rik,6419.0,,
Tcte2,49381.0,protein_coding,chr17
Wdr75,28453.0,,
Gm10138,5627.0,,
Ppard,68774.0,,
Isca1,14401.0,,
Stat3,54442.0,,
Drc1,85307.0,,
Chmp2b,23598.0,,
Hrh1,85360.0,,
Ccser2,93841.0,,
Amfr,41254.0,,
Epha4,147903.0,,
Simc1,47511.0,,
Ctc1,20562.0,protein_coding,chr11
Elp5,14295.0,protein_coding,chr11
Tsc22d4,22720.0,protein_coding,chr5
Nbr1,29802.0,,
Lyrm9,20286.0,protein_coding,chr11
Golt1b,16637.0,,
Atp1a1,28465.0,,
Dzank1,56857.0,,
Slc5a6,12888.0,,
Spg20,25214.0,,
Nphp1,48165.0,,
Sdc2,114212.0,,
Adamts16,114009.0,,
Slc26a10,9252.0,,
Efr3b,76361.0,,
N4bp2l1,25544.0,,
Slc39a9,39459.0,,
Fstl4,423904.0,protein_coding,chr11
Prepl,26771.0,,
Iqch,181038.0,,
Parl,22569.0,,
Gm11659,8459.0,,
Zfp871,22791.0,,
Bag6,12144.0,,
Cat,31311.0,,
Ccdc157,19170.0,,
Cd164,11634.0,,
Fuca2,19495.0,,
Nab2,7650.0,,
Slc24a3,474412.0,protein_coding,chr2
Tmeff2,286623.0,,
Naa40,15515.0,,
Poglut1,25121.0,,
Zmat2,5790.0,,
Tmem91,6027.0,,
Otud6b,17089.0,,
Eif3m,17424.0,,
Ireb2,48741.0,,
Abhd17b,32452.0,,
Rpl18a,2690.0,,
Iars2,44670.0,,
Smu1,21381.0,,
Eif3h,78965.0,,
Slc16a11,3665.0,protein_coding,chr11
Noa1,15902.0,,
Rad54l2,101112.0,protein_coding,chr9
Hipk1,51748.0,,
AW549877,13709.0,,
Fem1a,6800.0,,
Bsg,7478.0,,
Tmem179,16558.0,,
Itpkc,21489.0,,
Dffa,16501.0,,
Pld2,18046.0,,
Elp2,36641.0,,
Zfp568,44327.0,protein_coding,chr7
Pgk1,16599.0,,
Ubr1,110446.0,,
Rffl,68761.0,protein_coding,chr11
Alms1,115222.0,,
Tshz2,438803.0,,
Suds3,24433.0,,
Man1a2,123295.0,,
G6pc3,4461.0,,
Pdzrn3,228288.0,,
B930095G15Rik,5265.0,,
Cryl1,123536.0,,
Acly,51647.0,,
Unk,30892.0,,
6720427I07Rik,13595.0,,
Rmdn3,20033.0,,
Zc4h2,19316.0,,
Men1,5912.0,,
Ldhb,17708.0,,
Rnf215,5970.0,protein_coding,chr11
Sox4,4794.0,,
Ddx25,21881.0,,
Mrps6,53957.0,,
Cacna1i,111041.0,,
Oscp1,33630.0,,
Nr4a1,20526.0,,
Mbd3,7011.0,,
Mcm3ap,46930.0,,
Spata7,41658.0,,
Yipf3,4457.0,,
Lmbrd2,61933.0,,
Pprc1,28029.0,,
Sec11c,17169.0,,
Fam53c,14854.0,,
Gm17750,39475.0,,
Sh3pxd2b,80353.0,,
Ppm1b,67250.0,,
Mad1l1,312863.0,protein_coding,chr5
Cetn3,14078.0,,
Gm29237,1726.0,,
Dr1,11629.0,,
Antxr1,201968.0,,
Gm11417,10955.0,,
Agtpbp1,139485.0,,
Cxxc5,32291.0,protein_coding,chr18
Ccdc151,12763.0,,
Foxo1,84885.0,,
Imp3,,,
Ano10,118549.0,protein_coding,chr9
Elmod1,63844.0,,
Rbm10,33398.0,,
Cnot10,54306.0,,
Gm15787,22104.0,,
Smim7,5900.0,,
Abcg4,15427.0,,
Ppp2r5d,22120.0,,
Rab6b,73489.0,protein_coding,chr9
Csgalnact2,31688.0,,
Zfp40,19383.0,,
Jdp2,40851.0,,
Ppa2,68125.0,protein_coding,chr3
Rpl22,8329.0,,
Glyr1,35954.0,,
Zcchc17,44560.0,,
Prox2,24374.0,,
Gm14443,9616.0,,
Pmpca,7783.0,,
Pde6d,39635.0,,
Hspa4l,51608.0,,
Wdr89,38941.0,,
Ggps1,12829.0,,
Ubb,2042.0,protein_coding,chr11
6030458C11Rik,16472.0,,
Fam184b,109909.0,,
Rps9,2904.0,,
2610037D02Rik,149676.0,,
Cep97,34967.0,,
Zdhhc13,38437.0,,
3110021N24Rik,62255.0,,
Tspan17,7399.0,,
Slc25a44,14641.0,,
Pacrg,437299.0,,
Zmym6,46989.0,,
Coil,21361.0,,
Scn3a,110509.0,,
Lrp6,120489.0,,
Hspa5,5577.0,,
Cbl,91073.0,,
Prdx6,11107.0,,
Wnk3,122074.0,,
Zmym5,21131.0,,
Mettl9,43884.0,protein_coding,chr7
Oaz1,2634.0,,
Serbp1,59560.0,,
Ube2w,78699.0,,
Depdc5,130535.0,,
Ptprf,83192.0,,
Dapk3,10192.0,,
Drap1,2174.0,,
Slc16a6,22743.0,,
Per1,14743.0,,
Dctn4,32581.0,,
Fmn1,389031.0,,
Ube2l3,50636.0,,
Laptm4b,46274.0,,
Rnf144a,114290.0,,
