gene_name,gene_length,gene_type,gene_chr
Pcdhb22,6608.0,,
Gm11099,48184.0,protein_coding,chr2
Smim12,4025.0,protein_coding,chr4
Slc29a2,8112.0,protein_coding,chr19
Pced1b,138573.0,protein_coding,chr15
Nipal3,49618.0,protein_coding,chr4
Rpl11,25163.0,,
Foxg1,4201.0,protein_coding,chr12
Gdpd5,80463.0,protein_coding,chr7
Gba,6038.0,protein_coding,chr3
Myom1,124223.0,,
Pdss1,44744.0,protein_coding,chr2
Pde9a,90100.0,protein_coding,chr17
Gm14455,14756.0,processed_transcript,chr2
Timm8b,1410.0,,
Pnpo,6161.0,,
Tmem14a,11592.0,protein_coding,chr1
Sccpdh,18979.0,,
5330434G04Rik,43494.0,,
Srp19,5752.0,,
Wdr27,124639.0,protein_coding,chr17
Fam214b,13806.0,,
Nip7,4054.0,,
Asb5,58262.0,protein_coding,chr8
9330179D12Rik,63022.0,lincRNA,chr6
Zcwpw2,164259.0,transcribed_unprocessed_pseudogene,chr9
Fabp5,4059.0,protein_coding,chr3
Tbcel,95493.0,protein_coding,chr9
Rtcb,19186.0,,
Gm6712,25068.0,,
Sfr1,3906.0,,
Lactb2,37216.0,protein_coding,chr1
Champ1,11998.0,protein_coding,chr8
Primpol,41618.0,,
Tmem199,5117.0,,
Cx3cr1,168263.0,protein_coding,chr9
Mid2,103116.0,protein_coding,chrX
Gm10421,7121.0,,
Inafm1,1604.0,protein_coding,chr7
Gm5089,28882.5,,
Brf2,5316.0,protein_coding,chr8
Gprin3,79068.0,protein_coding,chr6
Prdx6,11107.0,protein_coding,chr1
Poldip2,10543.0,,
Tmx4,49960.0,protein_coding,chr2
Gm13883,19085.0,antisense,chr2
Sel1l,43114.0,protein_coding,chr12
Maml3,419169.0,protein_coding,chr3
1810037I17Rik,1981.0,,
Copb2,24661.0,protein_coding,chr9
Bbs4,31518.0,protein_coding,chr9
Rpl26,5406.0,protein_coding,chr11
Sh2d4b,79477.0,protein_coding,chr14
1500026H17Rik,14495.0,,
Zfp13,23643.0,protein_coding,chr17
Rab22a,47583.0,,
Asnsd1,8135.0,,
Slc39a1,5440.0,,
Atpaf2,17831.0,,
1110059G10Rik,5911.0,protein_coding,chr9
Insig2,28236.0,protein_coding,chr1
Crbn,19876.0,,
Sugct,838081.0,protein_coding,chr13
Gm3448,45750.0,,
5830418P13Rik,37682.0,processed_transcript,chr9
Rnaseh2b,80403.0,protein_coding,chr14
Tead1,227489.0,protein_coding,chr7
Serinc2,25710.0,protein_coding,chr4
Atp6v0e,36416.0,protein_coding,chr17
Hbp1,24281.0,protein_coding,chr12
Reps1,69294.0,protein_coding,chr10
Itga11,106156.0,protein_coding,chr9
Pcsk2os1,12361.0,processed_transcript,chr2
Nudcd2,6379.0,,
Katna1,37150.0,,
Slc16a6,22743.0,protein_coding,chr11
Hadh,38682.0,protein_coding,chr3
Nhs,326434.0,protein_coding,chrX
Pelp1,17148.0,protein_coding,chr11
Cst3,3970.0,,
Fndc1,88733.0,protein_coding,chr17
Snhg3,5672.0,,
Nkiras1,12867.0,,
Rcan2,238165.0,protein_coding,chr17
Slc39a11,405226.0,protein_coding,chr11
Zbtb5,21170.0,,
Vezf1,16450.0,protein_coding,chr11
Uba3,21977.0,,
Snrk,52436.0,protein_coding,chr9
Npl,47030.0,protein_coding,chr1
Nek7,137266.0,protein_coding,chr1
Lca5l,33864.0,protein_coding,chr16
Cep68,22392.0,,
Pomp,15995.0,protein_coding,chr5
Gm14326,21304.0,,
C130036L24Rik,14217.0,processed_transcript,chr1
Svip,8847.0,,
Psmg4,15209.0,,
Abcf2,12122.0,,
Glud1,34538.0,,
3110040N11Rik,7296.0,protein_coding,chr7
Arpc1b,16490.0,protein_coding,chr5
Naca,13062.0,,
Gm29642,23447.0,lincRNA,chr9
Gm13524,1982.0,,
Crot,31291.0,,
1700030F04Rik,105076.0,lincRNA,chr6
Dpy19l2,139246.0,,
1700084C06Rik,36638.0,antisense,chr9
Mmaa,31339.0,,
Ciao1,6878.0,,
Cldn12,25421.0,protein_coding,chr5
Ntn3,5683.0,protein_coding,chr17
Dnajb1,4460.0,,
Gpr135,3149.0,,
Clmn,101959.0,protein_coding,chr12
Gtf2h3,18540.0,protein_coding,chr5
Cdr2l,14216.0,protein_coding,chr11
Dusp19,15316.0,protein_coding,chr2
Fgf10,122324.0,protein_coding,chr13
St8sia1,142907.0,protein_coding,chr6
Trnt1,13354.0,,
Rps3a1,4762.0,,
Polr1d,34547.0,,
Psmg2,12563.0,,
Slc26a10,9252.0,protein_coding,chr10
Ssr3,12968.0,protein_coding,chr3
Cotl1,31322.0,protein_coding,chr8
Ppia,4374.0,,
Haus1,16319.0,,
Gm12296,133202.0,processed_transcript,chr11
Dcaf12,23589.0,,
Rps6ka1,40507.0,protein_coding,chr4
Dcun1d2,32168.0,protein_coding,chr8
Twsg1,29254.0,protein_coding,chr17
Gm20033,95910.0,processed_transcript,chr5
Trnp1,7450.0,protein_coding,chr4
Nlrc3,31625.0,,
Apbb1ip,101559.0,protein_coding,chr2
Scaf11,49144.0,protein_coding,chr15
Sulf2,82574.0,protein_coding,chr2
Tbc1d14,102672.0,protein_coding,chr5
Nrip1,86427.0,protein_coding,chr16
Thumpd1,5705.0,protein_coding,chr7
Tmpo,33744.0,protein_coding,chr10
Tdp2,10474.0,,
Slc39a9,39459.0,,
Gpn3,11026.0,protein_coding,chr5
Smim17,33378.0,protein_coding,chr7
Gabpa,28854.0,protein_coding,chr16
Stk36,35449.0,,
Dnajc3,43721.0,protein_coding,chr14
Taf1d,10777.0,,
Inip,31952.0,,
Vrk2,122677.0,protein_coding,chr11
Aco1,55257.0,protein_coding,chr4
Ccnjl,58213.0,protein_coding,chr11
Vegfb,5178.0,,
Prep,99995.0,protein_coding,chr10
Cdon,86524.0,protein_coding,chr9
1700088E04Rik,11904.0,protein_coding,chr15
Csf1,19421.0,,
Rnf220,225589.0,protein_coding,chr4
Mrto4,5141.0,,
Slc18b1,30982.0,,
Mrps17,7059.0,protein_coding,chr5
Kif24,74142.0,protein_coding,chr4
Socs6,262257.0,protein_coding,chr18
Lbr,27711.0,protein_coding,chr1
Sept1,18683.0,,
Zkscan5,17188.0,,
Bnip2,18851.0,protein_coding,chr9
Zfp617,25994.0,,
B3galt5,84058.0,protein_coding,chr16
Dstn,28004.0,,
Col16a1,51443.0,protein_coding,chr4
Gm27003,7889.0,,
Tceal8,3358.0,,
Rtn4rl2,14786.0,protein_coding,chr2
Atxn3,39345.0,protein_coding,chr12
Rad21,29507.0,,
Exoc3,39244.0,protein_coding,chr13
A530058N18Rik,36725.5,processed_transcript,chr2
Smim8,9759.0,,
Gm11290,6270.0,,
Fndc3b,295145.0,protein_coding,chr3
H2afv,17214.0,,
Mettl3,10287.0,,
Chn2,262256.0,protein_coding,chr6
Dhx37,20263.0,protein_coding,chr5
Ggh,24698.0,protein_coding,chr4
Tmem178,57184.0,,
Mocos,47884.0,protein_coding,chr18
Mzt1,11590.0,protein_coding,chr14
Fzr1,12294.0,protein_coding,chr10
Jade2,44198.0,protein_coding,chr11
Zfp560,40041.0,protein_coding,chr9
Igbp1,21834.0,,
Ccne2,13428.0,protein_coding,chr4
Rab9b,10608.0,,
Gca,29824.0,protein_coding,chr2
Mt1,1245.0,protein_coding,chr8
Hdhd2,36269.0,protein_coding,chr18
Zfp2,17453.0,protein_coding,chr11
Eif4ebp3,1857.0,,
Bud31,7716.0,protein_coding,chr5
Tspan31,2984.0,,
Bri3,202320.0,protein_coding,chr5
Sav1,21990.0,,
Spry2,4872.0,protein_coding,chr14
Sh3bgrl3,1383.0,protein_coding,chr4
Ttf1,27394.0,,
Txndc9,12704.0,protein_coding,chr1
Myadm,11362.0,protein_coding,chr7
Suv39h2,19216.0,protein_coding,chr2
Gm4673,4710.0,antisense,chr7
Tmem117,466866.0,protein_coding,chr15
Sarm1,25424.0,protein_coding,chr11
Ndufs6,8704.0,,
Nipsnap3b,10180.0,protein_coding,chr4
Lamtor5,5224.0,protein_coding,chr3
March11,100528.0,,
Rars2,45210.0,protein_coding,chr4
Gpld1,49349.0,protein_coding,chr13
Ran,4254.0,protein_coding,chr5
Ntf3,65498.0,protein_coding,chr6
Phlda1,2359.0,protein_coding,chr10
Pigo,8184.0,,
Rcbtb1,36056.0,protein_coding,chr14
Ntm,968391.0,protein_coding,chr9
B130046B21Rik,9053.0,lincRNA,chr15
Rbm19,82516.0,protein_coding,chr5
Bola2,4397.0,protein_coding,chr7
A230072E10Rik,52872.0,,
Krt222,11324.0,protein_coding,chr11
Tsr2,9449.0,,
1810055G02Rik,9588.0,protein_coding,chr19
Arhgap24,416546.0,protein_coding,chr5
Slc25a17,41901.0,protein_coding,chr15
Slc25a26,104341.0,protein_coding,chr6
Aimp2,7143.0,,
Ppm1m,4799.0,protein_coding,chr9
Eogt,39158.0,,
Ufm1,10454.0,,
Ube2cbp,157644.0,protein_coding,chr9
Psma4,7240.0,,
Ostc,13532.0,protein_coding,chr3
Bbs2,30974.0,,
2310014F06Rik,67521.0,processed_transcript,chr7
Ptpmt1,9542.0,,
Ocln,56211.0,protein_coding,chr13
Zfp110,15816.0,protein_coding,chr7
Gm15563,10058.0,antisense,chr9
Rbak,8589.0,protein_coding,chr5
Ccdc86,7785.0,,
Ubxn8,22381.0,protein_coding,chr8
Fam102b,56610.0,protein_coding,chr3
Tomm22,2539.0,,
Rai14,145655.0,protein_coding,chr15
Wdr91,30450.0,protein_coding,chr6
Kctd6,9423.0,,
9430038I01Rik,35188.0,,
Cox7b2,105381.0,protein_coding,chr5
Creb3,4728.0,,
Cradd,149387.0,protein_coding,chr10
Idua,24226.0,protein_coding,chr5
Ccdc34,155543.0,protein_coding,chr2
1110046J04Rik,24614.0,,
Zfp706,10746.0,,
Bhlhe22,3343.0,protein_coding,chr3
Kcnj13,8366.0,,
Tomm7,5217.0,,
Psmb7,56051.0,protein_coding,chr2
Iqcc,3973.0,protein_coding,chr4
Rnf182,55235.0,protein_coding,chr13
Hars2,9554.0,,
Xxylt1,126288.0,protein_coding,chr16
Sept6,80468.0,protein_coding,chrX
Rnf170,32422.0,protein_coding,chr8
Zkscan8,17898.0,,
D16Ertd472e,36370.0,protein_coding,chr16
Lrrc14,7076.0,protein_coding,chr15
Nol12,8705.0,protein_coding,chr15
A730017L22Rik,33337.0,,
Pde8a,120937.0,protein_coding,chr7
Spcs1,1846.0,,
Tmem255a,55866.0,protein_coding,chrX
Slc20a2,92824.0,protein_coding,chr8
Mettl24,127801.0,protein_coding,chr10
4930578G10Rik,110703.0,,
Nedd1,37674.0,,
Pex12,7944.0,protein_coding,chr11
4930473A02Rik,19958.0,,
4933406C10Rik,34405.0,lincRNA,chr12
Lamtor3,10394.0,protein_coding,chr3
D330023K18Rik,5834.0,processed_transcript,chr2
Evl,133796.0,protein_coding,chr12
Igfbp7,58801.0,protein_coding,chr5
Fam13a,92459.0,protein_coding,chr6
Vwc2,154708.0,,
Pcbd2,49462.0,protein_coding,chr13
Saal1,24572.0,protein_coding,chr7
Ate1,128876.0,protein_coding,chr7
Uba5,16535.0,,
Csgalnact2,31688.0,,
Nars,17005.0,,
Thyn1,7626.0,,
Sag,41478.0,protein_coding,chr1
Tango6,168371.0,protein_coding,chr8
Gm11437,19125.0,,
Gm14066,420838.0,processed_transcript,chr2
Dzip1l,39760.0,,
Ube2q1,10384.0,protein_coding,chr3
A930024E05Rik,8991.0,processed_transcript,chr5
Polg2,11284.0,,
Zfp235,9072.0,protein_coding,chr7
Zfp27,13239.0,protein_coding,chr7
Uhmk1,21977.0,,
Trpc4,162436.0,protein_coding,chr3
Rchy1,14164.0,,
Slitrk2,12075.0,protein_coding,chrX
Tmem9b,17041.0,,
Pola1,327388.0,protein_coding,chrX
Sdr39u1,3010.0,,
Dpm3,7721.0,protein_coding,chr3
Klhl26,26749.0,protein_coding,chr8
Pdrg1,6537.0,protein_coding,chr2
Dyrk3,10885.0,protein_coding,chr1
Dnajb9,4767.0,protein_coding,chr12
Kctd5,25751.0,protein_coding,chr17
C330018D20Rik,19535.0,,
Rnf114,23528.0,protein_coding,chr2
Tti1,46630.0,protein_coding,chr2
Mrps10,12530.0,,
Osgep,18415.0,,
Spryd7,24893.0,,
Adi1,6944.0,,
Hs3st5,327583.0,protein_coding,chr10
Impad1,30871.0,,
Zfp316,20325.0,protein_coding,chr5
Kctd13,16752.0,protein_coding,chr7
Rab3d,10701.0,,
Frg1,19615.0,,
Islr2,8022.0,protein_coding,chr9
Fam136a,4412.0,protein_coding,chr6
Msantd4,10308.0,,
Gm15997,48974.0,processed_transcript,chr5
Tmc4,11763.0,protein_coding,chr7
Bysl,12161.0,protein_coding,chr17
Gpatch4,12885.0,protein_coding,chr3
Mospd1,25904.0,,
Mrpl27,6322.0,,
Galnt14,217225.0,protein_coding,chr17
Stard10,29540.0,protein_coding,chr7
Mrpl39,18166.0,protein_coding,chr16
Rnf7,7738.0,,
Gm21814,17566.0,,
Slc44a5,298286.0,protein_coding,chr3
Kctd7,10945.0,protein_coding,chr5
Gabrg1,91570.0,protein_coding,chr5
Podxl,44493.0,protein_coding,chr6
Nxpe3,55332.0,protein_coding,chr16
Bdnf,52307.0,protein_coding,chr2
Jakmip1,62980.5,protein_coding,chr5
Alg11,10906.0,,
Ugp2,50063.0,,
Gm26953,18259.0,,
Cxxc4,25677.0,protein_coding,chr3
Fiz1,7638.0,protein_coding,chr7
Hexa,25569.0,protein_coding,chr9
Ccdc14,34586.0,,
Mtbp,69015.0,,
Arl4d,2291.0,protein_coding,chr11
Mrpl47,12208.0,protein_coding,chr3
Taf13,11524.0,,
Rab3c,226809.0,protein_coding,chr13
Myo19,31078.0,protein_coding,chr11
Sf3a3,17684.0,,
4932441J04Rik,150119.0,antisense,chr5
BC055324,48803.0,protein_coding,chr1
Pifo,17689.0,,
Rhoa,31805.0,protein_coding,chr9
Dtwd1,13138.0,,
Zbtb38,70061.0,protein_coding,chr9
Tmem258,3810.0,protein_coding,chr19
Ddx52,21026.0,protein_coding,chr11
Cdkn2aipnl,9673.0,protein_coding,chr11
Sirt3,18643.0,protein_coding,chr7
Armc6,14294.0,,
Nhlrc3,14749.0,,
Dnhd1,70972.0,protein_coding,chr7
Etv5,58410.0,protein_coding,chr16
Mtrr,21369.0,protein_coding,chr13
Mtfr1l,9837.0,protein_coding,chr4
Cdca4,9194.0,protein_coding,chr12
Gabarapl2,12909.0,protein_coding,chr8
0610010K14Rik,2708.0,protein_coding,chr11
Chmp5,16896.0,protein_coding,chr4
Prim1,14869.0,,
Tdrkh,21395.0,,
Tmem8,9955.0,protein_coding,chr17
Shoc2,88827.0,,
Teddm2,50686.0,,
Gm527,6686.0,protein_coding,chr12
Psmd6,8810.0,,
Trim71,57236.0,protein_coding,chr9
Lsm5,3647.0,,
Pdhx,52438.0,,
Btg1,5803.0,,
4930595D18Rik,24641.0,protein_coding,chr12
Adipor1,17973.0,,
Tpt1,3432.0,,
Rtbdn,9612.0,protein_coding,chr8
Zfp780b,20036.0,,
Ercc1,11746.0,protein_coding,chr7
Tmem241,157087.0,protein_coding,chr18
Zfp82,18411.0,protein_coding,chr7
Mpp1,21283.0,,
Tmem38b,35974.0,protein_coding,chr4
Xk,40494.0,,
Tjp2,130525.0,protein_coding,chr19
Ndufs8,3911.0,protein_coding,chr19
Nrbf2,18616.0,,
Cstf1,11767.0,protein_coding,chr2
Mrpl30,8058.0,protein_coding,chr1
Dtd2,18189.0,protein_coding,chr12
Exosc9,13121.0,,
Mrpl24,4166.0,,
Scyl2,47564.0,,
Grpel1,9082.0,protein_coding,chr5
Prr14,17148.0,,
Dbt,36911.0,protein_coding,chr3
Nf2,83691.0,protein_coding,chr11
Zw10,23162.0,,
Pla2g7,44103.0,protein_coding,chr17
Mcm9,94124.0,protein_coding,chr10
Pcdhb17,4659.0,,
Tbc1d31,57868.0,protein_coding,chr15
Pla2g15,14316.0,,
Mest,24918.0,,
Tube1,18566.0,,
Fntb,155823.0,protein_coding,chr12
1810034E14Rik,23152.0,,
Helb,29379.0,protein_coding,chr10
Scn1b,10479.0,protein_coding,chr7
Lrfn3,7283.0,protein_coding,chr7
Bcl9,94255.0,,
Dnah7b,307235.0,protein_coding,chr1
Gpd1l,34646.0,,
1700028E10Rik,63443.0,processed_transcript,chr5
Gpr155,45066.0,protein_coding,chr2
Dmap1,7592.0,protein_coding,chr4
Ahr,37064.0,protein_coding,chr12
E2f3,79488.0,protein_coding,chr13
Pop5,9515.0,protein_coding,chr5
Psma6,34232.0,,
Vps29,10615.0,protein_coding,chr5
Ly96,21560.0,,
Tmem229b,45832.0,protein_coding,chr12
Gm10010,12805.0,,
Gm9925,,,
Plekha8,50728.0,,
Gm16124,14019.0,,
Atp5h,4273.0,protein_coding,chr11
Camk2n2,2072.0,protein_coding,chr16
Ankmy2,40177.0,protein_coding,chr12
Mrpl22,7904.0,,
Tshz1,76079.0,protein_coding,chr18
Fhad1,124644.0,protein_coding,chr4
Nifk,11983.0,,
Ercc3,29851.0,,
Polr2f,10765.0,protein_coding,chr15
Ankrd54,9799.0,,
Pigp,13079.0,,
Top1mt,21765.0,protein_coding,chr15
Ubald2,4983.0,protein_coding,chr11
Tmed3,5862.0,,
C230037L18Rik,8611.0,,
Ivd,20955.0,,
Gm15787,22104.0,,
Aida,28886.0,,
Mcl1,4388.0,,
Dnal4,16396.0,protein_coding,chr15
Abca1,129108.0,,
Tmem80,9417.0,protein_coding,chr7
Palld,391257.0,protein_coding,chr8
Stambp,29518.0,protein_coding,chr6
Pgpep1l,27623.0,protein_coding,chr7
Fstl1,59641.0,protein_coding,chr16
Pigf,28150.0,,
Gpr89,37065.0,protein_coding,chr3
Wdr76,38137.0,protein_coding,chr2
B230317F23Rik,2471.0,lincRNA,chr8
Cox17,5772.0,,
Smad9,45675.0,,
Zfp58,10388.0,,
Cat,31311.0,protein_coding,chr2
Zswim1,4185.0,protein_coding,chr2
Srprb,14105.0,,
Snhg1,2968.0,lincRNA,chr19
Chadl,18991.0,protein_coding,chr15
Haus8,24373.0,,
Sdhb,17990.0,protein_coding,chr4
Acta1,2982.0,,
Cp,52091.0,,
Smdt1,10132.0,,
Dnajb12,19746.0,protein_coding,chr10
Cox5a,11152.0,protein_coding,chr9
Zfp120,22302.0,,
Serp1,6075.0,,
E130311K13Rik,14788.0,,
Gramd1c,82995.0,,
Atp5o,124528.5,protein_coding,chr16
Txndc17,2468.0,protein_coding,chr11
Pex10,5417.0,protein_coding,chr4
Ptrh2,8472.0,,
Adsl,22456.0,protein_coding,chr15
Gm15489,20393.0,antisense,chr7
Zfp869,14327.0,,
Comtd1,3122.0,,
Mplkip,4556.0,,
Psme2,3672.0,,
Gm29587,12642.0,antisense,chr12
Prr13,3778.0,protein_coding,chr15
A930029G22Rik,22644.0,,
Gtf3c4,18061.0,protein_coding,chr2
Isyna1,2917.0,protein_coding,chr8
Acot9,35211.0,,
Snhg4,4945.0,,
Prdx3,10505.0,,
Nfkbib,9261.0,protein_coding,chr7
Tnfrsf11a,67263.0,protein_coding,chr1
Pcyox1l,10798.0,,
4930579G18Rik,4096.0,,
Zfp239,11191.0,,
Slit1,143408.0,protein_coding,chr19
Phex,253237.0,protein_coding,chrX
Cklf,14077.0,,
Gtf2h5,6731.0,,
Gm27241,3263.0,,
Fh1,25261.0,protein_coding,chr1
Mroh7,50508.0,protein_coding,chr4
Man2c1os,31340.0,antisense,chr9
Mob1a,17760.0,,
Esd,18468.0,,
A430106G13Rik,3387.0,,
D5Ertd579e,95539.0,protein_coding,chr5
Tmem50b,23297.0,,
Resp18,6216.0,,
1700112D23Rik,78441.0,antisense,chr3
Nucb2,36215.0,protein_coding,chr7
Eid2b,1750.0,protein_coding,chr7
Bmi1,9611.0,,
Sept5,9452.0,protein_coding,chr16
Polr2m,7498.0,,
Ndn,3693.0,,
Coprs,5487.0,protein_coding,chr8
Acsl4,72542.0,,
4930594M22Rik,14331.5,,
Endod1,27517.0,,
B230354K17Rik,8946.0,,
Rad50,57800.0,protein_coding,chr11
Tmem11,14820.0,,
Fat1,116810.0,protein_coding,chr8
Wdr89,38941.0,protein_coding,chr12
Ubash3b,150599.0,protein_coding,chr9
Lama4,144673.0,protein_coding,chr10
Ik,12983.0,,
Zbtb1,26684.0,protein_coding,chr12
A230056P14Rik,18337.0,processed_transcript,chr7
Ogdhl,26132.0,protein_coding,chr14
Fam161b,16524.0,,
Apoe,3079.0,protein_coding,chr7
Pip5k1b,261078.0,protein_coding,chr19
Ddx19a,22804.0,,
Ptcd1,19594.0,protein_coding,chr5
Frmd5,261558.0,protein_coding,chr2
Dnajc27,28023.0,protein_coding,chr12
Gm11817,15238.0,,
Zdhhc3,47045.0,protein_coding,chr9
Tubg2,5880.0,protein_coding,chr11
Ndufa7,13745.0,,
Ermard,48836.0,,
Morc2b,26332.0,,
Rrp1b,26765.0,protein_coding,chr17
Slc35a4,4646.0,,
Zfp867,11277.0,protein_coding,chr11
1110065P20Rik,2116.0,protein_coding,chr4
Lrch1,193201.0,protein_coding,chr14
Cggbp1,7511.0,protein_coding,chr16
Parp9,34135.0,,
Slc7a5,26544.0,protein_coding,chr8
Gm14412,9787.0,,
Thumpd2,38750.0,,
Chchd7,12158.0,protein_coding,chr4
Slc16a10,108726.0,protein_coding,chr10
Tmcc3,279007.0,protein_coding,chr10
Mrps28,121772.0,protein_coding,chr3
Tpgs1,6758.0,,
Cfap46,82866.0,protein_coding,chr7
Unc50,8985.0,,
Actr8,28017.0,,
Mphosph6,10298.0,,
Arvcf,58894.0,protein_coding,chr16
Bcas3os1,17544.0,,
Gpr85,5484.0,protein_coding,chr6
Plagl2,13667.0,protein_coding,chr2
Sco2,2209.0,protein_coding,chr15
Trpc3,69685.0,protein_coding,chr3
0610040J01Rik,87262.0,protein_coding,chr5
Timm17b,8994.0,,
Mterf2,8594.0,,
Ankdd1a,31723.0,,
Zc4h2,19316.0,,
Edem1,30715.0,protein_coding,chr6
Tsfm,19268.0,,
Gm6277,20198.0,lincRNA,chr18
Slc4a2,17113.0,,
Slc25a16,25865.0,protein_coding,chr10
Epdr1,28221.0,,
Tmem59,22597.0,,
Thop1,12524.0,protein_coding,chr10
Rbm48,12607.0,protein_coding,chr5
Nudt13,22881.0,,
Cfap45,25069.0,protein_coding,chr1
Kcnj2,10657.0,,
Vmn2r86,14488.0,,
Abcg1,60313.0,protein_coding,chr17
Ruvbl1,32163.0,protein_coding,chr6
Fam89b,1566.0,protein_coding,chr19
Med28,9047.0,,
B3gat3,6862.0,protein_coding,chr19
Slc7a1,72494.0,protein_coding,chr5
Ifitm7,5189.0,,
Mtmr14,43549.0,protein_coding,chr6
Gm26652,13067.0,lincRNA,chrX
Gm29514,75624.0,antisense,chr1
Scg2,5451.0,protein_coding,chr1
Dcbld2,61284.0,protein_coding,chr16
Atg4a,207363.0,protein_coding,chrX
Ndufa6,4182.0,protein_coding,chr15
Zfp605,19702.0,protein_coding,chr5
Fez2,48940.0,protein_coding,chr17
Zfp930,21498.0,,
Ubfd1,15019.0,,
Zfp64,62256.0,protein_coding,chr2
Fgd6,109338.0,protein_coding,chr10
Erh,10319.0,,
Rfxap,4676.0,,
Saysd1,62898.0,,
Dkc1,13923.0,protein_coding,chrX
Nup50,19552.0,,
A930012L18Rik,14606.0,lincRNA,chr18
Celf6,29375.0,protein_coding,chr9
Exog,20574.0,protein_coding,chr9
Pir,103640.0,,
Tmcc2,34966.0,protein_coding,chr1
Gm12258,14798.0,,
Hspe1,3175.0,,
Hscb,10707.0,protein_coding,chr5
Ebpl,28697.0,,
2610203C22Rik,70343.0,processed_transcript,chr1
Bud13,16102.0,protein_coding,chr9
Cfap70,58033.0,protein_coding,chr14
Rps3,5842.0,,
Kdm1b,41780.0,protein_coding,chr13
Lrriq1,190291.0,protein_coding,chr10
Zbtb37,31927.0,,
Polr2i,1442.0,protein_coding,chr7
P4ha3,34179.0,protein_coding,chr7
Inca1,11794.0,protein_coding,chr11
Rpf1,15473.0,protein_coding,chr3
Git1,14224.0,protein_coding,chr11
Gm26638,10698.0,,
Aldh6a1,20287.0,,
Slc25a47,20769.0,,
A330032B11Rik,22698.0,lincRNA,chr19
Gm15991,21282.0,,
Dcdc2b,5926.0,protein_coding,chr4
BC052040,197052.0,protein_coding,chr2
Ccdc32,11614.0,,
Fam3a,8553.0,,
Exosc7,22914.0,protein_coding,chr9
Tmub2,4306.0,protein_coding,chr11
Zfp809,17640.0,,
Il31ra,74462.0,protein_coding,chr13
Mfsd1,21496.0,protein_coding,chr3
Gfer,2969.0,protein_coding,chr17
Rasa3,110655.0,protein_coding,chr8
Pus1,6992.0,protein_coding,chr5
Smim7,5900.0,,
Hipk4,7908.0,,
Dph5,46524.0,protein_coding,chr3
Tnxb,49280.0,protein_coding,chr17
Cwf19l1,27239.0,,
Magee1,3549.0,protein_coding,chrX
Gm12925,5336.0,antisense,chr4
Ebag9,22340.0,protein_coding,chr15
Hcfc1r1,1631.0,protein_coding,chr17
5730409E04Rik,4553.0,protein_coding,chr4
9430091E24Rik,16594.0,,
Gadd45gip1,3960.0,protein_coding,chr8
Sar1b,28238.0,,
Ndufc1,4311.0,,
Gm28756,64594.0,transcribed_unprocessed_pseudogene,chr1
Necap2,11845.0,protein_coding,chr4
B3gat2,87405.0,protein_coding,chr1
Tma16,13412.0,,
3110056K07Rik,24217.0,,
Zfx,49071.0,,
Ccdc43,13096.0,protein_coding,chr11
Srfbp1,26238.0,protein_coding,chr18
Dusp23,2198.0,,
B9d1,7787.0,,
Mreg,52865.0,protein_coding,chr1
Zscan21,17362.0,,
Gpr12,2841.0,,
Coro1c,66322.0,protein_coding,chr5
Gm15396,10656.0,processed_transcript,chr7
Ahsa2,10148.0,,
Cd276,31139.0,protein_coding,chr9
Rpf2,23790.0,,
Zdbf2,41311.0,protein_coding,chr1
Ppa2,68125.0,protein_coding,chr3
Plekhf2,19265.0,,
Adora1,36208.0,protein_coding,chr1
Brox,20917.0,,
Abcg2,111153.0,protein_coding,chr6
Kars,17880.0,protein_coding,chr8
Fggy,369432.0,protein_coding,chr4
Mei1,56818.0,protein_coding,chr15
Glt1d1,77112.0,protein_coding,chr5
Ulk3,6781.0,protein_coding,chr9
Tbcc,1163.0,,
Fam32a,4688.0,,
Cend1,3045.0,protein_coding,chr7
2010204K13Rik,33326.0,processed_transcript,chrX
Srebf1,23492.0,,
Mterf1a,3352.0,,
Tmem230,8315.0,protein_coding,chr2
Iqub,70202.0,protein_coding,chr6
Gm12089,2269.0,,
Mus81,6057.0,protein_coding,chr19
Gm26777,8965.0,lincRNA,chr12
Gm15411,20162.0,lincRNA,chr5
Hs6st3,731474.0,protein_coding,chr14
Zfp873,16622.0,,
Armcx5,4589.0,protein_coding,chrX
Pycard,4159.0,protein_coding,chr7
Slc48a1,14172.0,protein_coding,chr15
Stac3,7137.0,,
Thap2,16039.0,protein_coding,chr10
Emx2os,33531.0,antisense,chr19
Rbm17,18716.0,,
Il1rapl2,1276338.0,protein_coding,chrX
2700069I18Rik,43255.0,antisense,chr3
Gm13619,8211.0,,
Isoc2b,25299.0,protein_coding,chr7
Zfp687,8858.0,,
Asb13,19790.0,,
Gbe1,255767.0,protein_coding,chr16
Nrros,22809.0,,
Slc8a3,135265.0,protein_coding,chr12
Tbccd1,44455.0,protein_coding,chr16
Zfp330,10553.0,protein_coding,chr8
Jmjd4,8522.0,,
Rpl7l1,8765.0,protein_coding,chr17
Gm19967,8094.0,sense_intronic,chr11
Unc13c,489544.0,protein_coding,chr9
Apex1,2171.0,,
Bet1,10073.0,,
A330074K22Rik,23796.0,lincRNA,chr8
Mfap1b,13832.0,,
Ncoa5,34510.0,protein_coding,chr2
Zfp940,20049.0,,
Pms1,107831.0,,
