gene_name,gene_length,gene_type,gene_chr
Sfmbt2,224743.0,protein_coding,chr2
Mest,24918.0,,
Brcc3,37373.0,,
Ephx4,27299.0,,
Paf1,6437.0,,
Stac2,16839.0,,
Nmd3,34388.0,,
Prkar1a,20251.0,,
Ppp1r10,15849.0,,
Cdh4,456942.0,protein_coding,chr2
Anxa6,54337.0,,
Tm9sf4,49163.0,,
Mrpl42,21135.0,protein_coding,chr10
Arhgef2,42086.0,,
Rpl29,2114.0,,
Hdac11,18027.0,,
Enpp4,9501.0,,
Slc25a14,38881.0,,
Lrrtm1,15102.0,protein_coding,chr6
Aph1a,4319.0,,
Cers1,15817.0,,
Suclg2,245791.0,,
Zfp943,108616.0,,
Pcnp,22494.0,,
Cdc23,20784.0,,
Tti1,46630.0,,
L3mbtl4,506289.0,,
Pld1,194667.0,,
Ppp6r1,27524.0,,
Sema4b,39686.0,protein_coding,chr7
Aplp2,62258.0,protein_coding,chr9
Gm9929,13076.0,,
Tagap1,6145.0,,
Hmgn2,3912.0,,
Chrm1,19798.0,,
Fam76a,23345.0,,
Txnrd2,52689.0,protein_coding,chr16
Nsf,132274.0,,
Unk,30892.0,,
Rad18,76836.0,protein_coding,chr6
D130020L05Rik,6476.0,,
Gm15414,32417.0,,
Taok2,19025.0,,
Ak6,15380.0,protein_coding,chr13
Ube2k,61755.0,,
Cep95,30678.0,,
Rnaseh2b,80403.0,protein_coding,chr14
Ngly1,62646.0,protein_coding,chr14
Gm14634,59214.0,,
Bag5,3769.0,protein_coding,chr12
Ablim3,112432.0,,
Rfx1,30158.0,,
Scg3,40867.0,,
AW551984,17007.0,,
4933406C10Rik,34405.0,lincRNA,chr12
Hnrnpr,48505.0,,
Grk4,94926.0,,
Clpx,36398.0,,
0610010K14Rik,2708.0,,
Nfix,100468.0,protein_coding,chr8
Nt5c3b,19487.0,,
Mageh1,1409.0,,
Bex4,1447.0,,
Uba52,2538.0,,
Parp16,43871.0,,
B4galnt4,11296.0,,
Smad3,111227.0,,
Cops4,29494.0,,
Uevld,35311.0,,
Eif3l,19226.0,,
Zfp219,14656.0,,
Zkscan3,15752.0,,
Ehhadh,26520.0,,
Kcnk9,45251.0,,
Blzf1,17689.0,,
Gm10037,12929.0,,
Atp1b2,6206.0,,
Pdlim5,156106.0,,
Ccr9,105891.0,,
Vps52,11223.0,,
Rnf167,4186.0,,
Sept3,23122.0,,
Sp1,30261.0,,
Med13l,204759.0,protein_coding,chr5
Hck,42973.0,protein_coding,chr2
Scyl1,13068.0,,
Kxd1,19684.0,,
Rac3,2499.0,,
Dcaf13,33991.0,,
Hs3st5,327583.0,,
Lars,59896.0,protein_coding,chr18
Tpm3,28253.0,,
Frs2,79107.0,,
Cntn3,410446.0,protein_coding,chr6
Arpc5l,10529.0,protein_coding,chr2
Sfr1,3906.0,,
Rras2,70999.0,,
Fam49a,118826.0,protein_coding,chr12
Helq,36453.0,,
Mtus1,142812.0,,
Dnm2,82851.0,protein_coding,chr9
Scml2,175688.0,,
Ephx2,40126.0,,
Mcm9,94124.0,,
Nxpe3,55332.0,protein_coding,chr16
Emc6,1518.0,,
Zrsr1,4491.0,,
Etv3,14749.0,,
Cfap54,305999.0,,
Dnaic1,68383.0,protein_coding,chr4
Ttyh3,28453.0,protein_coding,chr5
C030037D09Rik,10248.0,,
Klhl11,10127.0,,
Wtap,27373.0,,
Pced1b,138573.0,,
Polr2k,3000.0,,
Slc8a2,31237.0,protein_coding,chr7
Dnajb12,19746.0,,
Tmsb15b2,20232.0,,
Stambp,29518.0,,
Zim1,25181.0,,
Apip,18969.0,,
Afap1,110604.0,protein_coding,chr5
Aatf,90667.0,,
Psmd8,6513.0,,
Fktn,63892.0,protein_coding,chr4
Acot13,13592.0,,
Slc25a18,20758.0,,
Cdh8,392000.0,protein_coding,chr8
Kmt2a,77941.0,,
Sh3bp5,76198.0,,
Hnrnpll,32847.0,protein_coding,chr17
Aars2,14002.0,,
1700086O06Rik,12160.0,,
Kcnab3,6784.0,,
Reps1,69294.0,protein_coding,chr10
Sh3glb2,14528.0,,
Chd9,226164.0,protein_coding,chr8
5430403G16Rik,16496.0,,
Gan,57862.0,,
Acvr1b,39617.0,,
Nol6,10028.0,,
Gpatch1,41904.0,,
Ddx19b,28563.0,,
Ncln,10143.0,,
Kat2b,105859.0,,
Prr12,25318.0,,
Dnah1,63521.0,,
Bmp1,45676.0,,
Slc7a3,6810.0,,
Orc5,63944.0,,
Fopnl,18161.0,protein_coding,chr16
Twistnb,11757.0,,
Scap,51662.0,protein_coding,chr9
Ppox,5196.0,,
Dusp12,12042.0,,
Hagh,24307.0,,
Zbtb21,19265.0,,
Atp6v0a2,95879.0,,
Zc3h12b,220959.0,,
Efhd2,16778.0,,
Ergic2,33295.0,,
Lmtk2,87768.0,,
Caap1,56715.0,,
Arl6ip6,27494.0,protein_coding,chr2
Slc35b2,3797.0,protein_coding,chr17
2700081O15Rik,8279.0,,
Ccs,13966.0,protein_coding,chr19
Rnf123,31812.0,,
Gm13483,137157.0,processed_transcript,chr2
Kdm1b,41780.0,,
Ndufa12,22723.0,,
Chd7,177253.0,,
Ssr1,27612.0,,
Aldh1l2,46690.0,,
Ikzf4,38515.0,,
Xrcc4,315581.0,protein_coding,chr13
Wtip,23725.0,,
Aip,11412.0,protein_coding,chr19
Ints12,19148.0,protein_coding,chr3
Naa38,1193.0,,
Anapc1,77287.0,,
Gga3,19796.0,,
Psme3,7324.0,,
Vcpip1,29760.0,protein_coding,chr1
Drp2,52022.0,protein_coding,chrX
Ttc28,409977.0,protein_coding,chr5
Leprot,11646.0,protein_coding,chr4
Klhl29,298210.0,protein_coding,chr12
Snrpd3,19830.0,,
Zbtb16,181925.0,protein_coding,chr9
Dcaf10,37658.0,,
Schip1,561679.0,,
Numbl,23711.0,protein_coding,chr7
Dapk3,10192.0,,
Sema4f,27884.0,,
Mctp2,228778.0,protein_coding,chr7
Rprd1a,45244.0,,
Srsf10,14161.0,,
Parva,164187.0,,
Stam2,50617.0,protein_coding,chr2
Kdm4a,43086.0,protein_coding,chr4
Cnot6,41220.0,,
Slc43a2,45881.0,,
Nucks1,25787.0,,
Fermt2,71323.0,,
Lypd1,45479.0,,
Cdk4,4386.0,,
Tmem42,2379.0,,
Fhit,1611943.0,protein_coding,chr14
Pgm3,17465.0,,
Nudt10,4319.0,,
Rbm18,20694.0,,
Tatdn2,14019.0,,
Lmnb1,45611.0,,
Zbtb9,35209.0,,
Id4,4798.0,,
Pitpnb,57596.0,,
Dbndd2,7213.0,,
Lamtor5,5224.0,,
Angel1,25958.0,,
Tm9sf2,52566.0,protein_coding,chr14
Pde3b,123970.0,,
Ctnnal1,54253.0,,
Ncoa3,80606.0,,
Deptor,146954.0,,
Drd2,67550.0,,
Gm29488,2401.0,,
Mertk,103938.0,,
Zfp101,34134.0,,
Fam160b1,28906.0,,
Nadsyn1,27265.0,,
Mknk1,40052.0,,
Fmnl1,27794.0,,
Slc16a4,20885.0,,
Eif4a1,5487.0,,
Zfp146,8481.0,,
Gm11906,304582.0,processed_transcript,chr4
Ezh2,65202.0,,
Alg1,11291.0,,
Ryk,73388.0,,
Fam228b,29379.0,,
5430402O13Rik,28222.0,,
Cnppd1,8157.0,,
Zfr2,18968.0,protein_coding,chr10
Xbp1,5234.0,,
March8,71516.0,,
Ccpg1os,5660.0,,
Mapk8ip1,17587.0,,
Snrpa,9266.0,,
Ccdc117,13300.0,,
Mtmr10,53153.0,,
Ddx59,24887.0,,
Arpc2,32125.0,protein_coding,chr1
Ccm2,49857.0,,
A430106G13Rik,3387.0,,
Gatb,81503.0,protein_coding,chr3
Zdbf2,41311.0,,
Foxp4,57512.0,protein_coding,chr17
Usp2,28606.0,,
Cadm2,965487.0,protein_coding,chr16
Ndufa5,9347.0,,
Hmgn3,36737.0,,
1700109K24Rik,11916.0,,
Mgat2,2613.0,,
Gipc1,12017.0,,
R3hdm1,134435.0,protein_coding,chr1
Commd10,275468.0,,
Nrbf2,18616.0,,
Rab33a,10947.0,protein_coding,chrX
Gpr12,2841.0,,
Nop58,34073.0,,
Mthfr,20474.0,protein_coding,chr4
Zfp959,6835.0,,
Pdap1,11469.0,,
Srpk2,181353.0,protein_coding,chr5
Mtmr2,58071.0,,
Plgrkt,18791.0,,
Aldh3a2,44047.0,,
A930024E05Rik,8991.0,,
Lyrm4,139131.0,protein_coding,chr13
Lyrm7,34050.0,,
Lig1,34150.0,,
Uimc1,72420.0,protein_coding,chr13
Tbc1d13,18267.0,,
Itgbl1,315647.0,,
Zc3h13,60053.0,protein_coding,chr14
Rbm42,9318.0,,
Smad9,45675.0,,
Grip2,65741.0,,
Triqk,76715.0,protein_coding,chr4
Prkrip1,20836.0,,
Rilpl2,15101.0,,
Stip1,19265.0,,
Phf21b,70668.0,,
Sc5d,12661.0,,
Zbtb4,18111.0,,
Cyp4f13,22714.0,protein_coding,chr17
Itpa,14004.0,,
Prps1,19527.0,,
4933421O10Rik,4181.0,processed_transcript,chr4
Scly,22737.0,,
Nsdhl,39957.0,,
Zfhx4,197331.0,,
Cndp2,18237.0,,
Prickle2,335247.0,protein_coding,chr6
Atxn7l1os1,34860.0,,
Rundc1,10588.0,protein_coding,chr11
Dolpp1,8275.0,,
Arhgef17,62355.0,,
Ptpn21,60664.0,,
Cdc42se2,70219.0,protein_coding,chr11
Ncor2,162066.0,protein_coding,chr5
Ddost,7898.0,,
Brf2,5316.0,,
Peli3,13410.0,,
Capn2,50348.0,,
Srsf6,5593.0,,
Plod3,9629.0,,
Mdn1,118098.0,,
Hmgcs1,17881.0,,
Igf1,78777.0,protein_coding,chr10
Klhl20,43136.0,,
Dab2ip,172728.0,protein_coding,chr2
Kctd7,10945.0,,
2810032G03Rik,40761.0,,
Sh3bgrl,102508.0,,
Atxn7l2,8712.0,,
Bloc1s2,7200.0,,
Adcy5,150861.0,protein_coding,chr16
Scrt1,6296.0,,
Gm11418,6117.0,,
Crmp1,50193.0,,
Spred3,11582.0,,
Tpp1,7424.0,,
Ppid,12308.0,,
Cntrl,69330.0,,
Stard3nl,38119.0,protein_coding,chr13
Mapre2,141528.0,protein_coding,chr18
Rpp38,3694.0,,
Cbfa2t3,73968.0,,
Crtc1,57224.0,,
Pigc,4249.0,,
Shq1,102901.0,,
1600020E01Rik,56219.0,,
Picalm,83252.0,,
Olfm1,37744.0,protein_coding,chr2
1110046J04Rik,24614.0,,
Mlx,4930.0,,
Kcnj13,8366.0,,
Clptm1l,16599.0,,
Sox2,2056.0,protein_coding,chr3
Slc25a27,25323.0,,
Chd6,162097.0,,
Zfp955b,17697.0,,
Dlg1,211686.0,,
Cyb5b,36831.0,,
Grsf1,16723.0,,
Copb2,24661.0,,
Arhgap31,114934.0,,
Git1,14224.0,,
Pbx4,39801.0,protein_coding,chr8
Rnf185,36381.0,,
1700024B18Rik,28049.0,lincRNA,chr14
Stub1,2899.0,,
Sirt7,6868.0,,
Acadl,32438.0,,
Rnaset2b,40665.0,,
Sel1l,43114.0,,
Ccp110,24472.0,,
Nt5c,1442.0,,
Cdc42ep3,21364.0,protein_coding,chr17
Pold3,39454.0,,
Arpc4,12333.0,,
Akap7,138780.0,protein_coding,chr10
Dr1,11629.0,,
Gm10558,6520.0,,
Slc16a2,124569.0,,
Lzic,11439.0,,
Ak1,13300.0,,
Hinfp,13231.0,,
Prr13,3778.0,,
Usp35,22640.0,,
Lbr,27711.0,,
Fuca1,19576.0,,
Wdr78,76490.0,protein_coding,chr4
Ubtf,15182.0,,
Usp4,44692.0,protein_coding,chr9
Mthfsl,31694.0,,
Dcaf15,7696.0,,
Rpl7,3367.0,protein_coding,chr1
Zfp775,21164.0,,
Unc50,8985.0,,
Lipa,35156.0,,
Crk,27649.0,,
Atg4a,207363.0,protein_coding,chrX
Rad51c,28309.0,,
Ripk1,34784.0,,
Tsc1,49939.0,protein_coding,chr2
Dpp10,724088.0,protein_coding,chr1
Kcnk13,98183.0,,
Foxk1,60514.0,,
Ubald1,5537.0,,
Smox,34426.0,protein_coding,chr2
Mrpl28,3113.0,,
Yy1,27175.0,,
Oxnad1,17828.0,,
Nr2c1,49188.0,,
Nr4a1,20526.0,,
Vps29,10615.0,,
Armcx3,4860.0,,
Ldb3,62079.0,,
Tbc1d12,83344.0,,
Mcm8,28056.0,,
Tmcc2,34966.0,protein_coding,chr1
Setdb1,33677.0,,
Osbpl8,132497.0,protein_coding,chr10
Nsun6,59938.0,protein_coding,chr2
2310057M21Rik,24539.0,,
Rheb,39801.0,protein_coding,chr5
Gm26944,7703.0,,
Nckap5,917179.0,,
Lztr1,17645.0,,
Klhl33,8925.0,,
Bri3,202320.0,,
Git2,48110.0,,
Gm17092,2485.0,,
Ubxn2b,30590.0,,
Foxn2,49822.0,,
Sav1,21990.0,,
Plcxd2,50955.0,protein_coding,chr16
Zfp934,91372.0,,
Arl14ep,11897.0,protein_coding,chr2
Hic2,29858.0,,
Dedd2,20700.0,,
Eif5a2,17570.0,,
Ears2,30050.0,,
Bbs2,30974.0,,
Prdm16,320748.0,protein_coding,chr4
Cox18,9277.0,,
Fam171a2,10701.0,,
Xxylt1,126288.0,protein_coding,chr16
Fbxl18,28475.0,,
Phlda1,2359.0,protein_coding,chr10
Ctnnd1,50694.0,,
Ssrp1,9875.0,protein_coding,chr2
Tubb3,10591.0,,
Zfp408,6122.0,,
Pde3a,258179.0,protein_coding,chr6
Rbm15,8252.0,protein_coding,chr3
Kantr,32667.0,,
Sec31a,54585.0,,
Itga11,106156.0,protein_coding,chr9
Wwtr1,120261.0,,
Gpr68,31516.0,,
Ldlr,26436.0,protein_coding,chr9
Hlcs,184689.0,protein_coding,chr16
Chdh,31504.0,,
Slc41a1,21372.0,,
Tmem62,30835.0,,
Tjap1,25175.0,protein_coding,chr17
Tmem150c,81936.0,,
Psma2,60996.0,protein_coding,chr13
Shc4,96701.0,,
Fig4,115088.0,,
Vps53,133421.0,,
St6galnac3,526908.0,protein_coding,chr3
Rbmx,9506.0,,
Gm26533,7819.0,,
H2afj,1830.0,,
Prkdc,204369.0,,
Pfkfb3,82644.0,,
Zfp507,30660.0,,
Stx6,49541.0,,
Mgst3,21875.0,,
Cep170b,26137.0,,
Ruvbl2,16336.0,,
Gm21954,10225.0,protein_coding,chr3
Gps1,4830.0,protein_coding,chr11
Fam162a,27833.0,,
Ppil2,24702.0,,
Dhrs7b,29564.0,,
Zkscan17,41231.0,,
Ptk7,65033.0,,
Fam192a,27859.0,,
Med26,53709.0,,
Ppp3ca,267603.0,protein_coding,chr3
Sulf2,82574.0,protein_coding,chr2
Nle1,7643.0,,
Gclm,25175.0,protein_coding,chr3
Nudt3,44113.0,,
Gdpd3,9315.0,protein_coding,chr7
Slc52a2,5776.0,,
Zc3hc1,24648.0,,
Tmem41b,14742.0,,
Sart1,11180.0,,
Ptbp3,77496.0,,
Bcan,12699.0,protein_coding,chr3
Bfar,31754.0,,
Gdpd5,80463.0,protein_coding,chr7
Dach2,538876.0,,
Pqlc2,16679.0,protein_coding,chr4
Daam2,108321.0,,
Epha10,36901.0,,
Ptprq,203002.0,protein_coding,chr10
Tex10,42601.0,,
Zkscan16,14727.0,,
Tmem38a,15227.0,,
Vac14,101813.0,,
Dnajc11,48446.0,protein_coding,chr4
Ppp6c,32097.0,,
Gng7,66321.0,protein_coding,chr10
Omg,3102.0,,
Pdcd7,13539.0,,
Slc7a4,11196.0,,
Apmap,25487.0,,
Dot1l,40255.0,,
Gm5141,13608.0,,
Lrrc47,9782.0,protein_coding,chr4
Atad2,41038.0,,
Gm12689,1358.0,,
Cd63,11833.0,,
Zfp120,22302.0,protein_coding,chr2
Amz2,26867.0,,
Flad1,10866.0,,
Gtdc1,363245.0,protein_coding,chr2
Slc26a2,18693.0,,
Prpsap1,23357.0,,
Mettl3,10287.0,protein_coding,chr14
Angpt2,51299.0,protein_coding,chr8
Pxmp4,17950.0,,
Sec22b,22086.0,,
Morn1,58928.0,,
Ehd3,27960.0,,
Gm12258,14798.0,,
Gm15243,5544.0,,
Rap1gap2,227559.0,,
Coprs,5487.0,,
Chp1,39330.0,,
Gm4673,4710.0,,
Cxxc1,5372.0,protein_coding,chr18
Abcb7,133199.0,,
Mettl21a,10769.0,protein_coding,chr1
Ifnar2,32806.0,,
Abcd2,45928.0,,
Zkscan6,22064.0,,
Cnp,16825.0,,
Smyd2,41871.0,protein_coding,chr1
Zfp811,14255.0,,
Arfrp1,7714.0,,
Pgm2l1,51474.0,,
Tmem8b,23697.0,,
Gak,60344.0,,
Mipep,120905.0,,
Praf2,2625.0,,
Cnih3,108013.0,,
Napg,21619.0,,
Acot8,12117.0,,
Atg3,29753.0,,
Pqbp1,4750.0,,
Rbmxl1,3629.0,protein_coding,chr8
Slc2a12,59274.0,,
Exosc5,12204.0,,
4732440D04Rik,5427.0,,
Vav3,345045.0,protein_coding,chr3
Tma16,13412.0,,
Hsf5,42378.0,protein_coding,chr11
Slc35a4,4646.0,,
Rtkn,17116.0,,
Xndc1,18254.0,,
Casp2,17523.0,,
Pcgf3,45744.0,,
Rreb1,173605.0,,
D430041D05Rik,267940.0,protein_coding,chr2
Slc27a4,14888.0,,
Cachd1,252545.0,,
Prpf8,22633.0,,
Galk2,125190.0,,
Cdk19,144254.0,protein_coding,chr10
Nrp1,144759.0,,
Usp42,21955.0,,
Acbd4,10518.0,,
Gpm6b,150077.0,protein_coding,chrX
Gm14399,12519.0,,
Zfp831,67298.0,,
Mpc2,20577.0,protein_coding,chr1
Rab8a,22704.0,,
Nipa1,42387.0,protein_coding,chr7
Nphp3,41274.0,,
Cox7a2l,15412.0,,
Plekha8,50728.0,protein_coding,chr6
1700120C14Rik,12533.0,,
Sgsm3,34525.0,,
Mrgbp,5000.0,,
Sec24c,20544.0,,
A130014A01Rik,2322.0,,
Sec24d,98186.0,,
Dlg5,111967.0,,
Atxn7l3,7331.0,,
Dynlrb1,13744.0,,
Ppp1r37,32276.0,,
Igsf8,58200.0,protein_coding,chr1
Zc3h18,40751.0,,
Coq10b,19932.0,protein_coding,chr1
Anapc16,15726.0,,
Ube2r2,57637.0,,
Amt,5449.0,,
Myadml2os,9391.0,antisense,chr11
Zfp180,25789.0,,
Irgq,7911.0,,
2210016F16Rik,5408.0,,
Tmem184b,42885.0,protein_coding,chr15
Zbtb18,8413.0,protein_coding,chr1
Zfp362,32957.0,protein_coding,chr4
Plk4,16864.0,protein_coding,chr3
Esco1,43845.0,,
Mdm2,21883.0,protein_coding,chr10
D330023K18Rik,5834.0,,
Dnajb2,9286.0,,
Slc25a16,25865.0,,
Tor1aip2,33458.0,protein_coding,chr1
Cops7b,26471.0,,
Zik1,8165.0,,
Stx16,23463.0,,
Gripap1,30802.0,,
Rerg,115672.0,protein_coding,chr6
Atpaf1,34016.0,,
Cebpb,1503.0,,
Mpc1,14757.0,protein_coding,chr17
Gss,29629.0,,
Cep68,22392.0,,
Tyro3,20371.0,,
Mrpl51,4468.0,protein_coding,chr6
Abcf2,12122.0,,
Tmem9b,17041.0,,
Lancl1,38355.0,,
Pygo2,4914.0,,
Brd1,47199.0,,
Ttc37,91582.0,,
Dab2,140924.0,protein_coding,chr15
Ifitm7,5189.0,,
Ppfia1,76971.0,,
Slc25a22,8148.0,protein_coding,chr7
1600010M07Rik,152826.0,lincRNA,chr7
Pigg,36746.0,,
Snx10,66778.0,,
Tfr2,17641.0,,
Alg12,14074.0,,
Gpc3,341524.0,protein_coding,chrX
Elp5,14295.0,,
Psmc4,8394.0,,
Gpc5,1432964.0,protein_coding,chr14
Acap3,15429.0,protein_coding,chr4
Ddx3x,13082.0,protein_coding,chrX
4930467D21Rik,249762.0,,
Slc35a5,19133.0,,
Hs6st1,38046.0,,
Unc5b,68988.0,,
Ngdn,8683.0,,
Exoc1,40983.0,,
Entpd5,35172.0,,
Bcap31,29997.0,,
Oma1,58056.0,,
Gm19744,26236.0,,
Micu3,78850.0,,
C130026L21Rik,23510.0,,
Pcyt1a,44149.0,,
Vps9d1,11992.0,protein_coding,chr8
Tial1,21940.0,,
Katnb1,21963.0,,
Izumo4,3189.0,,
Pgbd1,19783.0,,
Wdr77,10668.0,,
Timm17b,8994.0,,
Pex2,16051.0,,
Dancr,2346.0,,
Ndrg2,8887.0,,
Ak3,27128.0,,
Rab42,1188.0,,
Sumo1,84276.0,,
Rnf5,2599.0,,
Acta1,2982.0,,
Wrb,12445.0,,
Sfxn4,24202.0,,
Sprn,4249.0,,
Adprhl2,5656.0,,
Eif3m,17424.0,protein_coding,chr2
Naa16,65509.0,,
Ints10,37738.0,protein_coding,chr8
Sema7a,22753.0,,
Ece1,102992.0,protein_coding,chr4
Psmb2,32084.0,,
Zc3h7a,39801.0,,
Numb,127900.0,,
Nucb1,19948.0,,
Tnip1,52132.0,protein_coding,chr11
Prex2,310216.0,,
Nufip1,26488.0,,
Slc33a1,31261.0,protein_coding,chr3
Mbd2,57942.0,protein_coding,chr18
Gm13187,13572.0,,
Rbks,73188.0,,
Apoe,3079.0,,
1700030K09Rik,17121.0,,
2810001G20Rik,3775.0,antisense,chr11
Slc45a4,68338.0,,
Ginm1,24877.0,,
Nedd9,177781.0,,
Ankfy1,82140.0,protein_coding,chr11
Ghitm,15180.0,,
Gramd1b,238150.0,,
Zdhhc9,36909.0,protein_coding,chrX
Yae1d1,12019.0,,
Nudt5,26876.0,protein_coding,chr2
Gpnmb,34383.0,,
Blmh,62570.0,,
Rtn4ip1,55394.0,,
Tmem198,6173.0,,
Gfm2,43258.0,protein_coding,chr13
Ikbip,19667.0,,
Mark3,81698.0,,
Plcg1,44460.0,,
Polr3gl,16309.0,protein_coding,chr3
Enpp1,74245.0,,
Topors,10249.0,,
Slc35a3,43361.0,,
Plp1,17062.0,,
Grn,6733.0,,
Mir99ahg,537110.0,processed_transcript,chr16
Brap,26693.0,,
Cfap36,25877.0,,
Dmtf1,42975.0,,
Smap2,48930.0,protein_coding,chr4
Lats2,68726.0,,
Lage3,2342.0,,
Safb,21469.0,,
Bphl,36477.0,,
AW146154,21016.0,,
2610507B11Rik,28871.0,,
Zfp189,10341.0,,
Hectd3,9960.0,protein_coding,chr4
Ftsj1,13738.0,,
Zfp207,22454.0,,
Stmn4,17384.0,,
Cdkn2d,2997.0,,
Zfp869,14327.0,,
Prkd1,307867.0,,
Add1,58644.0,protein_coding,chr5
Pias1,109556.0,,
Agpat1,9187.0,,
Igsf3,85976.0,protein_coding,chr3
Tmem167b,6041.0,,
Mapk1ip1l,24938.0,,
Tmem232,284783.0,,
Gpd2,133084.0,,
Zbtb24,15191.0,,
Zdhhc6,44741.0,,
Tfpt,9605.0,,
Plagl1,71190.0,protein_coding,chr10
Tmem214,11168.0,,
Slc35e4,7643.0,,
Begain,36030.0,protein_coding,chr12
Ipcef1,166682.0,,
Slc39a9,39459.0,protein_coding,chr12
Utp20,80197.0,protein_coding,chr10
Yipf3,4457.0,protein_coding,chr17
Cir1,29596.0,,
Polr1d,34547.0,,
Bsn,94362.0,,
Ddit4l,6721.0,,
Itgb1bp1,45459.0,,
Gm14455,14756.0,processed_transcript,chr2
Nup133,52142.0,,
4930556J24Rik,39237.0,,
Cops8,10360.0,,
Lrrc14,7076.0,,
Stk32a,111099.0,,
Syngap1,31181.0,,
Nt5dc3,59384.0,,
Zfp382,13008.0,,
Mrpl36,3665.0,,
Rnf34,21243.0,,
Doc2b,27083.0,,
Mrpl27,6322.0,,
Kdm2a,83866.0,protein_coding,chr19
Zfp182,33377.0,,
Fam222b,62040.0,,
Armc10,16881.0,,
Gatad2a,89308.0,,
Atg12,11436.0,protein_coding,chr18
Mrpl1,57234.0,,
Gtpbp3,11480.0,,
Ttc38,26516.0,,
Csrnp3,185779.0,protein_coding,chr2
Snx25,118898.0,protein_coding,chr8
Pgs1,37719.0,,
Lpgat1,66421.0,protein_coding,chr1
Mettl23,10985.0,,
Klhl23,14707.0,,
Rprd1b,103800.0,protein_coding,chr2
Syt17,67505.0,protein_coding,chr7
Ndufb6,8830.0,,
Atp10a,173254.0,,
Supt7l,13243.0,,
Hipk2,181775.0,,
6530403H02Rik,282624.0,lincRNA,chr3
Sde2,16986.0,,
2900009J06Rik,20476.0,antisense,chr1
Ezh1,35348.0,protein_coding,chr11
Mrpl22,7904.0,,
Mplkip,4556.0,protein_coding,chr13
Ppfia4,36145.0,,
Gm4631,,,
Tcea2,7761.0,,
Gpt2,34984.0,protein_coding,chr8
Cdyl2,158591.0,,
Rorb,180591.0,,
Pex11b,9990.0,,
Bdh1,36621.0,protein_coding,chr16
Elac1,19441.0,,
Alg13,56646.0,,
Cyp4x1,27958.0,,
Cabp1,25692.0,,
Ints4,60439.0,,
Spryd3,19706.0,,
Slc1a4,30533.0,protein_coding,chr11
Trmt13,33494.0,,
Gm13936,59242.0,,
Snrpb2,9814.0,,
Dcbld2,61284.0,protein_coding,chr16
A230056P14Rik,18337.0,,
Flii,13140.0,,
Tspan14,60362.0,,
Pygo1,26536.0,,
A530072M11Rik,102115.0,,
Ttbk1,45227.0,protein_coding,chr17
Fam210b,10184.0,protein_coding,chr2
Bop1,24288.0,protein_coding,chr15
Cacna1i,111041.0,protein_coding,chr15
Ythdf3,33825.0,protein_coding,chr3
Med16,14215.0,,
Vdac1,28537.0,,
Lrrc1,114047.0,protein_coding,chr9
Pnpla3,19399.0,,
Arrb2,8193.0,,
Fancg,8163.0,,
Slc25a51,12843.0,,
Spg21,27523.0,,
Erh,10319.0,protein_coding,chr12
Sorcs2,380959.0,,
Mlxip,63134.0,,
Supt6,39241.0,,
Catsperd,36313.0,,
Gm26693,11553.0,,
Tusc2,2857.0,,
Lama4,144673.0,,
Ccdc130,12585.0,,
Farsa,12268.0,,
Tmem150a,4315.0,,
Dhcr7,25265.0,,
Psmd3,13425.0,,
Tmem87a,48801.0,,
Fbxo32,39053.0,,
Yod1,7031.0,,
Glmp,6290.0,,
Sv2b,194368.0,,
Nbn,34664.0,,
Dhrs7,14556.0,,
Sft2d1,16340.0,,
Lrriq1,190291.0,,
Smg5,26078.0,,
6720489N17Rik,21169.0,,
U2af1,11811.0,,
Wdhd1,35913.0,,
Cnpy3,16509.0,,
Med23,43695.0,,
Rasgef1a,80108.0,,
Kcnn3,154968.0,,
Glt8d1,10591.0,,
Clns1a,24162.0,protein_coding,chr7
Got2,24413.0,,
Celf6,29375.0,,
2810405F17Rik,1116.0,,
Mtch2,19655.0,protein_coding,chr2
Mrrf,54258.0,protein_coding,chr2
Cnbd2,63339.0,,
4930565N06Rik,16670.0,,
Drosha,110476.0,,
Cp,52091.0,,
Mtf2,43330.0,,
Sat2,1846.0,,
Uqcc3,,,
Cwc15,9960.0,protein_coding,chr9
Tbcd,165215.0,,
Dek,21426.0,,
Atp6v0a1,54267.0,,
Dazap2,5412.0,protein_coding,chr15
Mta2,10428.0,,
Gclc,39950.0,,
Zbtb7a,17775.0,,
Rell1,60000.0,,
Otud5,35262.0,,
Fam98c,3724.0,,
Pcgf6,17289.0,,
Morn4,11418.0,,
1110019D14Rik,172859.0,lincRNA,chr6
Ttc1,18496.0,,
Them4,22451.0,protein_coding,chr3
Lrrc20,106990.0,protein_coding,chr10
Yif1b,9268.0,,
Teddm2,50686.0,,
Hus1,18054.0,protein_coding,chr11
Casp9,22364.0,,
Rpl10,2323.0,,
Ralgds,39956.0,,
Scoc,28307.0,,
Mcm3ap,46930.0,,
Magt1,43822.0,,
Rassf1,10712.0,,
2900052L18Rik,1783.0,,
Csk,26985.0,,
1110002L01Rik,23133.0,,
Vta1,50805.0,,
Rpp21,2424.0,,
Preb,9508.0,,
Zfp410,26871.0,,
Arhgap23,86869.0,protein_coding,chr11
Sf3a3,17684.0,,
Malt1,48129.0,,
Smad7,28406.0,,
Epn1,17943.0,,
Gpx1,1440.0,,
