chr,start,end,log2(old/young),gene_chr,gene_start,gene_end,gene_id,gene_strand,gene_name,gene_type,2mo,9mo,18mo
chr6,37216318,37216819,-0.3180796036188553,chr6,36844022,37302184,ENSMUSG00000038665.11,-,Dgki,protein_coding,20.7948027933486,18.1468720215838,16.8176782527654
chr18,12070095,12070596,-0.8908857851587735,chr18,11979303,12123480,ENSMUSG00000049411.9,-,Tmem241,protein_coding,2.37087242038816,1.22833233351717,1.27370915238336
chr6,42680137,42680638,-0.4566376819140949,chr6,42666002,42712072,ENSMUSG00000036667.10,-,Fam115a,protein_coding,14.8080188044355,11.5416887187085,10.8737022083098
chr18,11935740,11936241,-0.438483758514727,chr18,11837220,11947627,ENSMUSG00000040957.10,+,Cables1,protein_coding,16.966969667694,13.5580078322178,12.6191554912055
chr1,33108961,33109462,-0.6017070473187629,chr1,33106905,33111655,ENSMUSG00000100590.1,-,Gm4785,processed_pseudogene,14.374119610129716,9.581131661009646,9.846206484202614
chr10,96616612,96617113,-0.2963636426668858,chr10,96615001,96624813,ENSMUSG00000036478.7,+,Btg1,protein_coding,32.2253217810301,29.0628065326514,26.464845721743
chr3,122490547,122491048,-0.431832181731523,chr3,122417780,122532180,ENSMUSG00000028121.4,+,Bcar3,protein_coding,18.3709499836781,14.0215294675073,13.7277541979095
chr3,123508680,123509181,-0.4701937177503378,chr3,123505937,123510066,ENSMUSG00000092730.1,-,Snora24,snoRNA,14.3974207874968,10.7537019387163,10.4727196973743
chr3,159885201,159885702,-0.5441406729357477,chr3,159837737,159937833,ENSMUSG00000028173.6,+,Wls,protein_coding,9.25832302710236,8.25068510815304,6.39213296844239
chr4,6839842,6840343,-0.4865531813828043,chr4,6684353,6993557,ENSMUSG00000041272.7,-,Tox,protein_coding,12.0397934644292,8.45926984403331,8.65650479490169
chr5,41843599,41844100,-0.7395918070098331,chr5,41785542,41846168,ENSMUSG00000061755.7,-,Bod1l,protein_coding,4.3973723104406,3.01289062938173,2.64176713086918
chr18,59176452,59176953,-0.6763498970161697,chr18,59173401,59412446,ENSMUSG00000058152.7,+,Chsy3,protein_coding,5.741675192248559,7.763050748440558,5.990226507662775
chr10,117013954,117014455,-0.3315564756874093,chr10,116984314,117027040,ENSMUSG00000020169.4,+,Best3,protein_coding,22.7550771967981,18.9812109651049,18.2329106443025
chr13,23683855,23684356,-0.3176341177297077,chr13,23680545,23684652,ENSMUSG00000088030.1,-,Gm24991,rRNA,29.1789493972911,26.0267398215052,23.6107937321433
chr13,23683855,23684356,-0.3176341177297077,chr13,23681449,23685924,ENSMUSG00000069270.5,-,Hist1h2ac,protein_coding,29.1789493972911,26.0267398215052,23.6107937321433
chr13,23683855,23684356,-0.3176341177297077,chr13,23682199,23694488,ENSMUSG00000018102.4,+,Hist1h2bc,protein_coding,29.1789493972911,26.0267398215052,23.6107937321433
chr2,116049542,116050043,-0.84967118900839,chr2,115861064,116067839,ENSMUSG00000027210.16,-,Meis2,protein_coding,4.438409587342344,5.146787134235253,3.6510054384638924
chr10,29176885,29177386,-0.4897933993649579,chr10,29141996,29201630,ENSMUSG00000038916.6,+,Soga3,protein_coding,11.377538598399,8.52879808932674,8.16117345786372
chr5,74260214,74260715,-0.3627031342252678,chr5,74202816,74533747,ENSMUSG00000062110.10,-,Scfd2,protein_coding,20.516655749616,16.1305529080745,16.0864748504713
chr4,77639007,77639508,-0.8458047354949306,chr4,75939238,78213961,ENSMUSG00000028399.13,-,Ptprd,protein_coding,5.886293561634665,5.72856523700341,3.432376647899727
chr18,31803786,31804287,-0.3613759819407409,chr18,31802057,31910987,ENSMUSG00000024400.11,+,Wdr33,protein_coding,21.6689792165085,17.915111203939,17.0063759049704
chr10,69757236,69757737,-0.4970164653811936,chr10,69531772,70029438,ENSMUSG00000069601.9,+,Ank3,protein_coding,13.556267662200623,10.63177446690862,12.331812692973427
chr3,17794654,17795155,-0.433158472733725,chr3,17793662,17797770,ENSMUSG00000093073.1,+,Mir124a-2,miRNA,7.943148433091398,10.023968763218193,8.51164744618886
chr3,17794654,17795155,-0.433158472733725,chr3,17787921,17810970,ENSMUSG00000100252.2,+,Mir124-2hg,lincRNA,7.943148433091398,10.023968763218193,8.51164744618886
chrX,71435495,71435996,-0.6244297733551545,chrX,71418060,71494849,ENSMUSG00000035776.10,-,Cd99l2,protein_coding,6.7662138784241055,8.172183722079158,7.48225753226442
chrX,135598050,135598551,-0.5482959260415073,chrX,135577555,135600777,ENSMUSG00000031410.10,-,Nxf7,protein_coding,10.7550190243306,7.43952224639642,7.40638284904395
chr1,70037326,70037827,-0.7219046470415171,chr1,69824970,70727132,ENSMUSG00000053153.10,+,Spag16,protein_coding,5.935058246353667,8.409867494168157,6.308412422914943
chr3,142700739,142701240,-0.4649116743250217,chr3,142699051,142746910,ENSMUSG00000040213.9,+,Ccbl2,protein_coding,14.8609991937179,10.7073497751874,10.8501150017841
chr12,89394901,89395402,-0.435389489122134,chr12,88720876,90336935,ENSMUSG00000066392.7,+,Nrxn3,protein_coding,9.47024458423202,5.67814003229633,7.05257475115969
chr3,145651663,145652164,-0.3643483631446377,chr3,145644971,145651985,ENSMUSG00000028195.3,-,Cyr61,protein_coding,22.2252733039739,17.9846394492325,17.4073584159059
chr3,145651663,145652164,-0.3643483631446377,chr3,145648312,145654093,ENSMUSG00000097183.1,+,Gm17501,lincRNA,22.2252733039739,17.9846394492325,17.4073584159059
chr2,45108494,45108995,-0.4785342443767554,chr2,44981634,45119395,ENSMUSG00000026872.12,-,Zeb2,protein_coding,11.444570638462455,14.369632614348939,12.273912627777891
chr11,45943062,45943563,-0.3699462105450034,chr11,45926269,45946935,ENSMUSG00000044847.9,-,Lsm11,protein_coding,17.6292245337242,13.0481340333993,13.7513414044351
chr2,59161341,59161842,-0.3929777855001946,chr2,58819697,59162683,ENSMUSG00000036641.8,-,Ccdc148,protein_coding,14.8742442910386,13.3957752598665,11.416207958399
chr2,59161341,59161842,-0.3929777855001946,chr2,59158850,59357208,ENSMUSG00000026991.16,+,Pkp4,protein_coding,14.8742442910386,13.3957752598665,11.416207958399
chr6,137364623,137365124,-1.1165773047563152,chr6,137250299,137466629,ENSMUSG00000030223.10,+,Ptpro,protein_coding,5.253504810694925,4.640092320546895,2.6990512102663873
chrX,103186438,103186939,-0.4192248814776584,chrX,103182176,103188640,ENSMUSG00000082229.1,-,Nap1l2,protein_coding,16.7418030132437,12.4687319892875,12.6191554912055
chrX,103186438,103186939,-0.4192248814776584,chrX,103180971,103313782,ENSMUSG00000031325.11,-,4930519F16Rik,unitary_pseudogene,16.7418030132437,12.4687319892875,12.6191554912055
chr14,12437402,12437903,-0.4231679692037523,chr14,12370563,12825079,ENSMUSG00000054423.9,-,Cadps,protein_coding,15.7219305195572,11.3562800645927,11.8171904693345
chr18,15150369,15150870,-0.407226166471981,chr18,14966685,15153446,ENSMUSG00000036225.10,-,Kctd1,protein_coding,12.9139698875891,11.7502734545887,9.81227791465696
chr2,44131200,44131701,-0.4811190982595028,chr2,43746824,44397953,ENSMUSG00000049744.11,+,Arhgap15,protein_coding,13.854371797352,9.17772837873203,10.0009755668619
chr4,110997133,110997634,-0.3925635616421324,chr4,110395661,111666324,ENSMUSG00000061298.10,+,Agbl4,protein_coding,10.543097467201,7.85669171815697,8.09041183828687
chr3,130729289,130729790,-0.7933692792445113,chr3,130724831,130732398,ENSMUSG00000062006.8,-,Rpl34,protein_coding,4.11922526670792,2.41031250350538,2.38230785908739
chr18,89728229,89728730,-1.2784244853142852,chr18,89299082,89771528,ENSMUSG00000073514.3,-,Dok6,protein_coding,2.097301574881205,2.5358483773505616,1.0040109067144032
chr2,73617650,73618151,-0.8973202432834199,chr2,73594526,73618012,ENSMUSG00000086544.1,+,Chn1os3,antisense,6.681443833067507,6.688155792430489,4.621178561341977
chr2,73617650,73618151,-0.8973202432834199,chr2,73608660,73777346,ENSMUSG00000056486.13,-,Chn1,protein_coding,6.681443833067507,6.688155792430489,4.621178561341977
chr5,19870314,19870815,-0.4007098987807089,chr5,19225046,20706798,ENSMUSG00000040003.13,+,Magi2,protein_coding,15.3245775999391,11.6112169640019,11.6992544367064
chr6,52625246,52625747,-0.645939736130144,chr6,52544228,52642389,ENSMUSG00000029776.10,-,Hibadh,protein_coding,7.8146074191565,6.83694412052008,5.02407498995657
chr4,20640159,20640660,-0.6288529031700525,chr4,20116874,20780866,ENSMUSG00000055761.10,-,Nkain3,protein_coding,6.92718589867601,5.28414664230026,4.50515644639298
chr2,65968104,65968605,-0.8849365188275871,chr2,65843767,66033546,ENSMUSG00000044647.12,+,Csrnp3,protein_coding,2.31789203110574,1.99314303174484,1.25012194585774
chr13,81535626,81536127,-1.082545078955614,chr13,81093068,81635154,ENSMUSG00000069170.9,-,Gpr98,protein_coding,4.524297157447495,4.864173638844442,3.483779708068528
chr2,73775658,73776159,-0.6046822148707984,chr2,73608660,73777346,ENSMUSG00000056486.13,-,Chn1,protein_coding,4.82121542469994,4.07899039054757,3.18427288095839
chr3,17788273,17788774,-0.5433124380872751,chr3,17787921,17810970,ENSMUSG00000100252.2,+,Mir124-2hg,lincRNA,8.347642889993633,8.809548366569473,7.512187859731282
chr3,37419487,37419988,-0.2664359665187636,chr3,37402910,37422211,ENSMUSG00000050174.11,-,Nudt6,protein_coding,57.1790851330485,45.7264093213088,47.9527908665808
chr3,37419487,37419988,-0.2664359665187636,chr3,37417896,37581096,ENSMUSG00000027722.10,+,Spata5,protein_coding,57.1790851330485,45.7264093213088,47.9527908665808
chr3,120729643,120730144,-0.369339840405563,chr3,120602109,120888733,ENSMUSG00000098097.3,-,6530403H02Rik,lincRNA,17.6822049230066,14.299642448681,13.7985158174863
chr3,14578360,14578861,-0.3045932650660899,chr3,14576641,14608309,ENSMUSG00000027552.10,+,E2f5,protein_coding,30.0133905284892,25.8645072491539,24.5071075801168
chr6,110690886,110691387,-0.8304499312967997,chr6,110643581,111569230,ENSMUSG00000056755.9,+,Grm7,protein_coding,3.6022602407756206,2.5571347472672454,2.0919602198039224
chr6,108320869,108321370,-0.7999121251112831,chr6,108211118,108553109,ENSMUSG00000030102.8,+,Itpr1,protein_coding,4.46359779704363,2.59572115762118,2.57100551129233
chr3,25806485,25806986,-0.7837334323897691,chr3,25424215,26334460,ENSMUSG00000063887.9,-,Nlgn1,protein_coding,4.17220565599033,2.82748197526593,2.42948227213862
chr11,93097354,93097855,-0.566330588362889,chr11,93096028,93603749,ENSMUSG00000056158.10,+,Car10,protein_coding,10.8212445109337,7.85669171815697,7.35920843599272
chr4,74013333,74013834,-0.3994021842955542,chr4,74011442,74204214,ENSMUSG00000049122.13,+,Frmd3,protein_coding,18.7947930979374,14.6009315116191,14.3646087741012
chr6,8686609,8687110,-0.6284449588605653,chr6,8628527,8780488,ENSMUSG00000062995.8,-,Ica1,protein_coding,8.06504549380548,6.9506752169774675,8.88123443169508
chr8,55997834,55998335,-0.8635867400789838,chr8,55938460,56127429,ENSMUSG00000038257.8,+,Glra3,protein_coding,4.794147656587308,5.18166998855606,2.818777575464306
chr5,9724201,9724702,-0.6111726381783494,chr5,9483236,9727352,ENSMUSG00000003974.5,-,Grm3,protein_coding,11.377538598399,7.32364183757405,7.50073167514642
chr1,41900570,41901071,-0.9748082687038644,chr1,41779808,41941560,ENSMUSG00000100832.1,+,Gm29260,lincRNA,4.058292624003397,2.781215487839933,3.1031270336486148
chr2,105169388,105169889,-0.932954851570983,chr2,105124529,105175616,ENSMUSG00000016458.9,+,Wt1,protein_coding,7.222812263551586,5.524006295822813,6.734617339398809
chr6,111053900,111054401,-0.5377361807982991,chr6,110643581,111569230,ENSMUSG00000056755.9,+,Grm7,protein_coding,11.4570091823227,8.57515025285569,7.94888859913316
chr6,77443832,77444333,-0.4434268081875522,chr6,76879637,77981699,ENSMUSG00000063063.8,-,Ctnna2,protein_coding,10.0000484770562,7.30046575580957,7.40638284904395
chr8,28738991,28739492,-1.0746829611826436,chr8,28644717,29221338,ENSMUSG00000063626.5,-,Unc5d,protein_coding,3.9685269537086256,3.3050581361957176,2.23055459425121
chr10,114910394,114910895,-1.331556475687409,chr10,114908711,114913035,ENSMUSG00000084501.1,-,Gm25319,misc_RNA,2.5165684909148,1.62232572351324,0.990662674075943
chr13,64432117,64432618,-0.3497235799387927,chr13,64430553,64441720,ENSMUSG00000021483.7,+,Cdk20,protein_coding,32.1590962944271,28.2748197526593,25.4505958411415
chr16,97431303,97431804,-0.4288034737173692,chr16,97354728,97441012,ENSMUSG00000040605.6,+,Bace2,protein_coding,9.86759750385015,7.78716347286354,7.38279564251834
chr10,73431284,73431785,-1.2605627510377415,chr10,73097342,74651737,ENSMUSG00000052613.12,+,Pcdh15,protein_coding,3.6742942665151492,3.2323351241871268,1.474458496965572
chr3,29200489,29200990,-0.5998003837416976,chr3,29080023,29693209,ENSMUSG00000063600.10,+,Egfem1,protein_coding,12.53835916423988,11.24253265776796,8.90986408206993
chr9,77148798,77149299,-0.5593426013946898,chr9,77100081,77354969,ENSMUSG00000032355.12,-,Mlip,protein_coding,6.965145880590656,5.202957588755442,8.607949057976882
chr1,137972218,137972719,-0.7329334253825374,chr1,137896595,138002384,ENSMUSG00000098243.3,+,Gm4258,processed_transcript,3.48346059531891,2.50301683056328,2.09926138077997
chr1,137972218,137972719,-0.7329334253825374,chr1,137969174,137974315,ENSMUSG00000104197.1,+,RP23-44N5.7,TEC,3.48346059531891,2.50301683056328,2.09926138077997
chr4,68906825,68907326,-0.3613791126806477,chr4,68759514,68956397,ENSMUSG00000028351.5,-,Brinp1,protein_coding,33.801488362182,24.5898227521078,26.5356073413199
chr2,110668216,110668717,-1.1590187515611914,chr2,110653201,110952923,ENSMUSG00000074968.7,-,Ano3,protein_coding,3.086939709153242,4.376987428484325,2.6073042703959755
chr8,46293037,46293538,-0.6820993994255624,chr8,46290050,46296671,ENSMUSG00000047171.7,-,Helt,protein_coding,4.00001939082248,3.10559495643963,2.50024389171547
chr1,177194116,177194617,-0.9966804491813704,chr1,177018073,177260203,ENSMUSG00000019699.11,-,Akt3,protein_coding,6.42821534760222,5.8101666582796625,4.190424323319913
chr1,9299526,9300027,-0.3475667927800363,chr1,8359475,9301878,ENSMUSG00000025909.12,-,Sntg1,protein_coding,20.8080478906692,15.2498618010244,16.4874573614068
chr4,13744733,13745234,-0.6477244090748155,chr4,13741436,13895649,ENSMUSG00000006586.11,+,Runx1t1,protein_coding,5.567684137416695,9.856048974210392,6.592114710284326
chr4,97997569,97998070,-0.4790159126676505,chr4,97770734,98120874,ENSMUSG00000028565.14,+,Nfia,protein_coding,10.9669405814603,9.24725662402546,7.92530139260754
chr2,58565836,58566337,-0.6828927428829417,chr2,58386644,58569157,ENSMUSG00000026836.11,-,Acvr1,protein_coding,4.71525464613511,3.1287710382041,2.94840081570221
chr2,58565836,58566337,-0.6828927428829417,chr2,58565298,58794971,ENSMUSG00000026839.12,+,Upp2,protein_coding,4.71525464613511,3.1287710382041,2.94840081570221
chr18,12883755,12884256,-0.4300756127712412,chr18,12753314,12943841,ENSMUSG00000044252.13,-,Osbpl1a,protein_coding,12.2384699242383,8.48244592579779,9.15183613193966
chr13,89739197,89739698,-0.6672699033927254,chr13,89653312,89744509,ENSMUSG00000021614.12,-,Vcan,protein_coding,5.25830363627988,3.19829928349753,3.32579612011209
chr13,89739197,89739698,-0.6672699033927254,chr13,89737460,89889166,ENSMUSG00000089940.1,+,Gm4117,processed_transcript,5.25830363627988,3.19829928349753,3.32579612011209
chr18,16808591,16809092,-0.3786796268729315,chr18,16586877,16811246,ENSMUSG00000024304.10,-,Cdh2,protein_coding,19.377577380044,16.9417157698311,15.0250505568185
chr13,76639886,76640387,-0.5117499101610515,chr13,76382535,77033810,ENSMUSG00000021596.12,+,Mctp1,protein_coding,10.144629480358132,6.873808022506698,11.088368041786605
chrX,155216225,155216726,-0.4628737080759005,chrX,155211132,155218449,ENSMUSG00000025283.11,-,Sat1,protein_coding,12.649067941177,10.4987650393071,9.24618495804213
chr9,7346439,7346940,-0.9628009672811316,chr9,7342381,7371499,ENSMUSG00000049723.10,+,Mmp12,protein_coding,2.98055127471269,5.544695561041613,3.483129776880413
chr5,25089503,25090004,-0.4297167482842808,chr5,24860744,25102642,ENSMUSG00000028944.10,-,Prkag2,protein_coding,17.240531685347566,14.184562015914155,15.98672430815097
chr5,39731324,39731825,-1.0725364125930903,chr5,39611935,39757475,ENSMUSG00000051022.7,-,Hs3st1,protein_coding,2.88743121589172,1.64550180527771,1.36805797848583
chr1,17727101,17727602,-1.1715685519667525,chr1,17725045,17768344,ENSMUSG00000025776.9,+,Crispld1,protein_coding,2.14570576593789,1.43691706939744,0.943488261024707
chr1,17727101,17727602,-1.1715685519667525,chr1,17674027,17729646,ENSMUSG00000085125.3,-,Gm16070,antisense,2.14570576593789,1.43691706939744,0.943488261024707
chr10,52854218,52854719,-0.5737348305332832,chr10,52688533,53113622,ENSMUSG00000038602.7,+,Slc35f1,protein_coding,6.98016628795843,6.09530950405688,4.71744130512354
chr10,58384053,58384554,-0.600803073731454,chr10,58321466,58426691,ENSMUSG00000019920.13,+,Lims1,protein_coding,7.11261726116447,5.90990084994108,4.71744130512354
chr1,164458149,164458650,-0.2632549219324799,chr1,164435109,164460355,ENSMUSG00000026576.8,-,Atp1b1,protein_coding,33.6822824862966,28.4370523250106,28.3046478307412
chrX,165308063,165308564,-1.1212303298856146,chrX,165127017,165329393,ENSMUSG00000018589.8,-,Glra2,protein_coding,5.33606678092789,3.9465588961770672,1.486819821441483
chr5,90621402,90621903,-0.5136769201142674,chr5,90601076,90642487,ENSMUSG00000029370.7,-,Rassf6,protein_coding,10.9669405814603,7.16140926522272,7.7366037404026
chr12,41482915,41483416,-0.7142807184806454,chr12,41449673,41487751,ENSMUSG00000036295.4,-,Lrrn3,protein_coding,6.167783576333356,5.34308073144711,5.819745896581166
chr12,41482915,41483416,-0.7142807184806454,chr12,41022090,41957588,ENSMUSG00000056899.6,+,Immp2l,protein_coding,6.167783576333356,5.34308073144711,5.819745896581166
chr1,45838207,45838708,-0.7161113840550655,chr1,45831800,45838788,ENSMUSG00000099850.1,-,Gm28906,processed_pseudogene,5.673511417742499,3.527368314251928,6.313615228125673
chr16,46094368,46094869,-0.8162360720770989,chr16,46033657,46122251,ENSMUSG00000022657.9,-,Cd96,protein_coding,4.883359137647404,5.4796589348844424,5.990227507497974
chr5,45855913,45856414,-0.5976683738286019,chr5,45695181,45859615,ENSMUSG00000015882.13,-,Lcorl,protein_coding,9.137804783270983,9.012354844106648,8.489513894992912
chr3,14090351,14090852,-0.9471932260607276,chr3,13944393,14184287,ENSMUSG00000039717.11,+,Ralyl,protein_coding,3.1645143155804174,2.982239950678782,3.1285028424329626
chr11,46314395,46314896,-0.5113092804683753,chr11,46191850,46314859,ENSMUSG00000020340.12,-,Cyfip2,protein_coding,10.780186616018147,11.551147788346647,11.076645254374979
chr2,77758355,77758856,-0.4285594268862795,chr2,77408634,77821639,ENSMUSG00000027016.13,-,Zfp385b,protein_coding,9.96031318509438,8.43609376226884,7.45355726209519
chr8,28682707,28683208,-0.7483217059154725,chr8,28644717,29221338,ENSMUSG00000063626.5,-,Unc5d,protein_coding,7.268239017494186,7.860604715442467,7.030019068194482
chr14,88466394,88466895,-1.2930925351031206,chr14,88462743,88473396,ENSMUSG00000050505.7,-,Pcdh20,protein_coding,2.6325696527719975,2.7510640354689486,1.6787728087868756
chr6,57605461,57605962,-0.3720225699195195,chr6,57578992,57667136,ENSMUSG00000029798.9,+,Herc6,protein_coding,21.4967929513407,15.5743269457271,16.7469166331886
chr11,26128972,26129473,-0.9033284366159064,chr11,25600763,26212763,ENSMUSG00000032985.11,-,5730522E02Rik,protein_coding,4.05299978010489,2.87383413879488,2.17002300035683
chr8,77704745,77705246,-0.7699715311452847,chr8,77608860,77770970,ENSMUSG00000086451.3,+,4933431K23Rik,processed_transcript,4.13247036402852,2.68842548467908,2.42948227213862
chr8,77704745,77705246,-0.7699715311452847,chr8,77661031,77726464,ENSMUSG00000031616.7,-,Ednra,protein_coding,4.13247036402852,2.68842548467908,2.42948227213862
chr14,11837655,11838156,-0.9625467702862202,chr14,11551532,12244041,ENSMUSG00000021745.9,+,Ptprg,protein_coding,5.177592574955223,3.394928763250629,4.6211796506436285
chr18,57537325,57537826,-1.4356494575958332,chr18,57371455,57554397,ENSMUSG00000086607.3,-,4930511M06Rik,processed_transcript,1.94702930612882,1.20515625175269,0.707616195768531
chr18,57537325,57537826,-1.4356494575958332,chr18,57531780,57733065,ENSMUSG00000058925.7,+,1700011I03Rik,protein_coding,1.94702930612882,1.20515625175269,0.707616195768531
chr8,39093258,39093759,-0.5352656752526291,chr8,39003867,39167112,ENSMUSG00000039530.12,+,Tusc3,protein_coding,12.013303269788,8.25068510815304,8.34987111006866
chr3,33098527,33099028,-0.6658192295240002,chr3,32947408,33145247,ENSMUSG00000027674.12,-,Pex5l,protein_coding,9.478575154454884,8.340689062358377,8.726371177894151
chr5,14527730,14528231,-0.7839705812422616,chr5,14518673,14541852,ENSMUSG00000097976.1,-,Gm26918,antisense,5.164289044048972,3.2471153996661752,3.615218107333916
chr5,14527730,14528231,-0.7839705812422616,chr5,14512918,14862184,ENSMUSG00000061601.11,+,Pclo,protein_coding,5.164289044048972,3.2471153996661752,3.615218107333916
chr2,101628801,101629302,-0.3339976003953102,chr2,101622718,101634529,ENSMUSG00000032864.4,+,Rag2,protein_coding,23.8544202744082,19.3056761098075,19.0820500792247
chr2,101628801,101629302,-0.3339976003953102,chr2,101558781,101651532,ENSMUSG00000027165.12,-,B230118H07Rik,protein_coding,23.8544202744082,19.3056761098075,19.0820500792247
chr4,88345917,88346418,-0.5833063425501126,chr4,88092629,88413011,ENSMUSG00000038368.12,+,Focad,protein_coding,8.35765640930127,6.79059195699113,5.61375515309701
chrX,38600900,38601401,-0.8931104502732875,chrX,38598578,38615426,ENSMUSG00000000355.9,+,Mcts1,protein_coding,4.67551935417329,3.66182091878702,2.52383109824109
chr10,25199397,25199898,-0.6133518096298647,chr10,25167090,25309870,ENSMUSG00000039166.11,-,Akap7,protein_coding,9.618216377532411,9.355860999482358,10.759761048886114
chrX,164980216,164980717,-0.4874766500021003,chrX,164934169,164982375,ENSMUSG00000061778.6,-,Mospd2,protein_coding,16.6358422346789,13.4421274233954,11.9587137084882
chrX,164980216,164980717,-0.4874766500021003,chrX,164978592,164999272,ENSMUSG00000047757.12,+,Fancb,protein_coding,16.6358422346789,13.4421274233954,11.9587137084882
chr4,43726959,43727460,-1.1419182545391229,chr4,43725188,43730639,ENSMUSG00000071001.4,+,Hrct1,protein_coding,1.94702930612882,1.57597355998429,0.872726641447854
chr8,67803085,67803586,-0.5589040256074886,chr8,67687082,68064286,ENSMUSG00000030465.14,-,Psd3,protein_coding,8.42388189590429,7.32364183757405,5.75527839225072
chr4,46772460,46772961,-0.4726359329441779,chr4,46660318,46993873,ENSMUSG00000039809.9,-,Gabbr2,protein_coding,19.170507590927762,21.177216634540976,19.224555272542073
chr3,60528530,60529031,-0.6819056097340026,chr3,60470830,60631750,ENSMUSG00000027763.9,+,Mbnl1,protein_coding,6.43711729781366,4.56568810760154,4.03341231588062
chr18,24751395,24751896,-0.5054197359000071,chr18,24707445,25135500,ENSMUSG00000034295.9,+,Fhod3,protein_coding,6.15897025408097,3.8704056546673,4.36363320723927
chr8,36952198,36952699,-0.3903768930635842,chr8,36565751,36955143,ENSMUSG00000031523.12,-,Dlc1,protein_coding,11.2318425278724,9.08502405167413,8.63291758837607
chr9,7689729,7690230,-0.8808321204948504,chr9,7667429,7697631,ENSMUSG00000086381.1,-,AV064505,antisense,4.63578406221148,3.05924279291068,2.52383109824109
chr9,7689729,7690230,-0.8808321204948504,chr9,7690090,7701585,ENSMUSG00000018623.9,+,Mmp7,protein_coding,4.63578406221148,3.05924279291068,2.52383109824109
chr10,37348328,37348829,-0.4717487982225654,chr10,37335486,37381652,ENSMUSG00000097742.1,+,Gm26535,lincRNA,8.02652897628616,5.90990084994108,5.82604001182757
chr1,21923205,21923706,-0.8449720711382827,chr1,21396403,21963942,ENSMUSG00000028033.12,-,Kcnq5,protein_coding,3.93379390421946,2.73477764820803,2.19361020688244
chr13,30666338,30666839,-0.4618994682590311,chr13,30657999,30713231,ENSMUSG00000069255.8,+,Dusp22,protein_coding,15.6027246436718,11.5416887187085,11.416207958399
chr8,95426919,95427420,-0.6016084765617267,chr8,95418252,95436869,ENSMUSG00000031796.6,-,Cfap20,protein_coding,8.25169563073644,6.79059195699113,5.4722319139433
chr13,118732102,118732603,-0.6089764334705501,chr13,118667791,118794115,ENSMUSG00000021732.10,+,Fgf10,protein_coding,5.65565655589801,5.21461839700684,3.72677863104759
chr6,137252052,137252553,-0.9877473244113628,chr6,137250299,137466629,ENSMUSG00000030223.10,+,Ptpro,protein_coding,3.32451942747166,2.41031250350538,1.67469166331886
chr3,117353866,117354367,-1.2023071787821993,chr3,117317145,117362876,ENSMUSG00000044667.8,-,Lppr4,protein_coding,2.7079291504300285,4.486954859392847,1.5102453712455766
chr6,72616555,72617056,-0.3193092938786385,chr6,72606432,72619000,ENSMUSG00000056429.4,-,Tgoln1,protein_coding,21.6292439245467,18.0541676945259,17.4781200354827
chr6,72616555,72617056,-0.3193092938786385,chr6,72607836,72618190,ENSMUSG00000092386.1,+,Gm20536,processed_transcript,21.6292439245467,18.0541676945259,17.4781200354827
chr10,63894570,63895071,-1.3059232844376174,chr10,63428098,65005667,ENSMUSG00000060843.7,+,Ctnna3,protein_coding,3.032082354475162,2.281022666219228,1.4998346767025794
chr2,39140475,39140976,-0.508814259326621,chr2,39064214,39192730,ENSMUSG00000035236.13,-,Scai,protein_coding,8.83447991284302,5.77084435935423,6.25060972928869
chr10,28856108,28856609,-0.9459271487167356,chr10,28666360,28885818,ENSMUSG00000049109.10,+,Themis,protein_coding,2.650855891005008,2.443024009644628,2.1765497815823127
chr10,42921304,42921805,-1.0322937633646243,chr10,42858370,42962780,ENSMUSG00000044770.10,+,Scml4,protein_coding,5.671853374340339,3.6077763315684304,3.073194164953784
chr2,75929084,75929585,-0.6751570941033367,chr2,75830177,75933350,ENSMUSG00000042410.11,+,Agps,protein_coding,8.104953614537587,5.879931513658779,7.447113786152975
chr5,12383214,12383715,-0.7169145480171615,chr5,12381166,12590943,ENSMUSG00000040254.7,+,Sema3d,protein_coding,8.132489754851,5.74766827758976,4.97690057690533
chr1,173973067,173973568,-0.9107853425964784,chr1,173960568,173984744,ENSMUSG00000026535.9,-,Ifi202b,protein_coding,3.5950562137805537,1.4355408926447946,1.5069921278430078
chr16,74412279,74412780,-0.9261282061476968,chr16,73890306,74413825,ENSMUSG00000052516.13,-,Robo2,protein_coding,3.62915666584556,3.0360667111462,1.91056372857503
chr18,66860312,66860813,-0.4124738798586405,chr18,66855715,66862472,ENSMUSG00000047259.2,-,Mc4r,protein_coding,13.1788718340012,10.2901803034268,9.97738836033628
chr4,28895450,28895951,-0.3510627900388928,chr4,28811131,28969499,ENSMUSG00000028289.8,+,Epha7,protein_coding,19.2186362121967,15.8060877633718,15.1901610024978
chr12,56936091,56936592,-0.8629656997013369,chr12,56710634,57199472,ENSMUSG00000035472.9,-,Slc25a21,protein_coding,5.990467595483015,5.31351928986951,4.667378942409675
chr12,49394704,49395205,-0.4805483879060336,chr12,49383174,49409346,ENSMUSG00000089922.1,+,3110039M20Rik,protein_coding,8.562641433137143,8.869266803155165,9.817575454711914
chr6,24955887,24956388,-0.3879497825272643,chr6,24949141,24958297,ENSMUSG00000048022.11,-,Tmem229a,protein_coding,11.947077783185,9.80348258637285,9.1990105449909
